inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,20,0.6332700324058532,0.7466666666666667,40,0.425,0.4943019943019943,0.42464040025015637,"[0.2962962962962963, 0.6923076923076923]","[0.6666666666666666, 0.32142857142857145]","[0.41025641025641024, 0.4390243902439025]","[27, 13]",0.7145467281341553,0.575,-0.00877192982456143
1,21,0.6411121908823649,0.6133333333333333,40,0.525,0.5484330484330484,0.5174603174603174,"[0.48148148148148145, 0.6153846153846154]","[0.7222222222222222, 0.36363636363636365]","[0.5777777777777777, 0.4571428571428572]","[27, 13]",0.7237803697586059,0.475,0.08212560386473422
1,22,0.592560703754425,0.8,40,0.425,0.4943019943019943,0.42464040025015637,"[0.2962962962962963, 0.6923076923076923]","[0.6666666666666666, 0.32142857142857145]","[0.41025641025641024, 0.4390243902439025]","[27, 13]",0.7353393197059631,0.575,-0.00877192982456143
2,1,0.7414366165796916,0.3333333333333333,40,0.3,0.5,0.23076923076923075,"[0.0, 1.0]","[0.0, 0.3]","[0.0, 0.4615384615384615]","[28, 12]",0.7382544755935669,0.7,0.0
2,2,0.7117974003156026,0.3333333333333333,40,0.3,0.5,0.23076923076923075,"[0.0, 1.0]","[0.0, 0.3]","[0.0, 0.4615384615384615]","[28, 12]",0.7143100261688232,0.7,0.0
2,3,0.704249480565389,0.36,40,0.3,0.5,0.23076923076923075,"[0.0, 1.0]","[0.0, 0.3]","[0.0, 0.4615384615384615]","[28, 12]",0.6998645544052124,0.7,0.0
2,4,0.7004766456286112,0.41333333333333333,40,0.3,0.5,0.23076923076923075,"[0.0, 1.0]","[0.0, 0.3]","[0.0, 0.4615384615384615]","[28, 12]",0.694363784790039,0.7,0.0
2,5,0.6942273004849752,0.4533333333333333,40,0.35,0.5119047619047619,0.32291666666666663,"[0.10714285714285714, 0.9166666666666666]","[0.75, 0.3055555555555556]","[0.1875, 0.4583333333333333]","[28, 12]",0.6926976442337036,0.65,0.015151515151515138
2,6,0.7040730826059978,0.4,40,0.65,0.6785714285714286,0.6354166666666667,"[0.6071428571428571, 0.75]","[0.85, 0.45]","[0.7083333333333333, 0.5625000000000001]","[28, 12]",0.691322386264801,0.35,0.30000000000000004
2,7,0.6972817079226176,0.5066666666666667,40,0.6,0.5476190476190477,0.5441595441595442,"[0.6785714285714286, 0.4166666666666667]","[0.7307692307692307, 0.35714285714285715]","[0.7037037037037038, 0.3846153846153846]","[28, 12]",0.6915785193443298,0.4,0.09090909090909094
2,8,0.7011083030700683,0.44,40,0.4,0.5238095238095238,0.3939393939393939,"[0.21428571428571427, 0.8333333333333334]","[0.75, 0.3125]","[0.3333333333333333, 0.45454545454545453]","[28, 12]",0.6924685359001159,0.6,0.03225806451612889
2,9,0.6937717564900716,0.5066666666666667,40,0.45,0.5833333333333333,0.4444444444444444,"[0.25, 0.9166666666666666]","[0.875, 0.34375]","[0.3888888888888889, 0.5]","[28, 12]",0.6938691139221191,0.55,0.11290322580645151
2,10,0.6964220674832662,0.41333333333333333,40,0.425,0.47023809523809523,0.42174732872407295,"[0.35714285714285715, 0.5833333333333334]","[0.6666666666666666, 0.28]","[0.46511627906976744, 0.3783783783783784]","[28, 12]",0.6922589898109436,0.575,-0.045454545454545414
2,11,0.6913632774353027,0.44,40,0.475,0.45833333333333337,0.44700460829493094,"[0.5, 0.4166666666666667]","[0.6666666666666666, 0.2631578947368421]","[0.5714285714285715, 0.3225806451612903]","[28, 12]",0.6908804178237915,0.525,-0.0714285714285714
2,12,0.6937875167528789,0.4533333333333333,40,0.525,0.49404761904761907,0.4861392832995267,"[0.5714285714285714, 0.4166666666666667]","[0.6956521739130435, 0.29411764705882354]","[0.6274509803921569, 0.3448275862068966]","[28, 12]",0.690808367729187,0.475,-0.010638297872340496
2,13,0.6771947161356608,0.6533333333333333,40,0.575,0.5297619047619048,0.5248078266946191,"[0.6428571428571429, 0.4166666666666667]","[0.72, 0.3333333333333333]","[0.6792452830188679, 0.3703703703703704]","[28, 12]",0.6946549773216247,0.425,0.05555555555555558
2,14,0.6866796906789144,0.5733333333333334,40,0.55,0.44047619047619047,0.4357366771159874,"[0.7142857142857143, 0.16666666666666666]","[0.6666666666666666, 0.2]","[0.689655172413793, 0.1818181818181818]","[28, 12]",0.6937740325927735,0.45,-0.125
2,15,0.700104067325592,0.5466666666666666,40,0.475,0.4107142857142857,0.41299790356394134,"[0.5714285714285714, 0.25]","[0.64, 0.2]","[0.6037735849056605, 0.22222222222222224]","[28, 12]",0.6974876761436463,0.525,-0.16666666666666674
2,16,0.6865055418014526,0.49333333333333335,40,0.475,0.48214285714285715,0.4584139264990329,"[0.4642857142857143, 0.5]","[0.6842105263157895, 0.2857142857142857]","[0.5531914893617021, 0.36363636363636365]","[28, 12]",0.700192677974701,0.525,-0.02941176470588247
3,1,0.7059959888458252,0.4375,35,0.5428571428571428,0.6123188405797102,0.542483660130719,"[0.391304347826087, 0.8333333333333334]","[0.8181818181818182, 0.4166666666666667]","[0.5294117647058824, 0.5555555555555556]","[23, 12]",0.691826399735042,0.45714285714285713,0.18128654970760238
3,2,0.7103211104869842,0.5,35,0.5714285714285714,0.4746376811594203,0.4582043343653251,"[0.782608695652174, 0.16666666666666666]","[0.6428571428571429, 0.2857142857142857]","[0.7058823529411765, 0.2105263157894737]","[23, 12]",0.6917925545147487,0.42857142857142855,-0.05633802816901423
3,3,0.6895316958427429,0.625,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6943285703659058,0.34285714285714286,0.0
3,4,0.6981911957263947,0.525,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6964214529309954,0.34285714285714286,0.0
3,5,0.690546840429306,0.5625,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6941128713744027,0.34285714285714286,0.0
3,6,0.7029603362083435,0.55,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6947017908096313,0.34285714285714286,0.0
3,7,0.6948246657848358,0.65,35,0.6,0.45652173913043476,0.375,"[0.9130434782608695, 0.0]","[0.6363636363636364, 0.0]","[0.75, 0.0]","[23, 12]",0.6913807272911072,0.4,-0.10859728506787314
3,8,0.6849760711193085,0.525,35,0.6285714285714286,0.4782608695652174,0.3859649122807018,"[0.9565217391304348, 0.0]","[0.6470588235294118, 0.0]","[0.7719298245614036, 0.0]","[23, 12]",0.691990682056972,0.37142857142857144,-0.05568445475638062
3,9,0.6891327559947967,0.5875,35,0.6285714285714286,0.4782608695652174,0.3859649122807018,"[0.9565217391304348, 0.0]","[0.6470588235294118, 0.0]","[0.7719298245614036, 0.0]","[23, 12]",0.6940165468624659,0.37142857142857144,-0.05568445475638062
3,10,0.6713592886924744,0.625,35,0.5714285714285714,0.43478260869565216,0.36363636363636365,"[0.8695652173913043, 0.0]","[0.625, 0.0]","[0.7272727272727273, 0.0]","[23, 12]",0.6916728837149484,0.42857142857142855,-0.1589403973509933
3,11,0.6975838303565979,0.5375,35,0.6,0.536231884057971,0.5359848484848485,"[0.7391304347826086, 0.3333333333333333]","[0.68, 0.4]","[0.7083333333333334, 0.3636363636363636]","[23, 12]",0.6901619025639125,0.4,0.07547169811320753
