fold,experiment,rank_by_training_f_score,summary_feature_index,training_f_score,node,source_feature,statistic,feature_family
3,video_water_delta,59,169,2.2993733882904053,brow_right_outer,cy,std,temporal
3,video_water_delta,60,296,2.2561285495758057,eye_left_lower,aspect,quantile_10,temporal
3,video_water_delta,61,890,2.243180751800537,eye_left_lower,velocity_x,absolute_mean,absolute_motion
3,video_water_delta,62,811,2.2387747764587402,brow_left_inner,velocity_x,absolute_std,absolute_motion
3,video_water_delta,63,500,2.211839437484741,nose_alar_left,cz,quantile_10,temporal
3,video_water_delta,64,601,2.1997175216674805,upper_lip,cy,std,temporal
4,video_raw,1,636,7.464400768280029,upper_lip,velocity_area,mean,temporal
4,video_raw,2,969,7.125518798828125,nose_alar_left,velocity_aspect,absolute_max,absolute_motion
4,video_raw,3,822,6.968142032623291,brow_left_inner,velocity_aspect,absolute_mean,absolute_motion
4,video_raw,4,49,6.796867847442627,brow_left_inner,velocity_aspect,std,temporal
4,video_raw,5,50,6.618056297302246,brow_left_inner,velocity_aspect,quantile_10,temporal
4,video_raw,6,51,6.232841491699219,brow_left_inner,velocity_aspect,quantile_90,temporal
4,video_raw,7,617,6.045858383178711,upper_lip,area,temporal_slope,temporal
4,video_raw,8,303,5.928330421447754,eye_left_lower,velocity_x,quantile_90,temporal
4,video_raw,9,810,5.918794631958008,brow_left_inner,velocity_x,absolute_mean,absolute_motion
4,video_raw,10,616,5.836710453033447,upper_lip,area,late_minus_early,temporal
4,video_raw,11,823,5.75796365737915,brow_left_inner,velocity_aspect,absolute_std,absolute_motion
4,video_raw,12,31,5.566465854644775,brow_left_inner,velocity_x,std,temporal
