inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
3,21,0.6884955660502116,0.5866666666666667,35,0.6,0.47644927536231885,0.43287037037037035,"[0.8695652173913043, 0.08333333333333333]","[0.6451612903225806, 0.25]","[0.7407407407407407, 0.125]","[23, 12]",0.6962550231388637,0.4,-0.056034482758620774
3,22,0.6817731912930807,0.64,35,0.6285714285714286,0.5380434782608696,0.5304437564499485,"[0.8260869565217391, 0.25]","[0.6785714285714286, 0.42857142857142855]","[0.7450980392156864, 0.3157894736842105]","[23, 12]",0.6950686114174979,0.37142857142857144,0.08450704225352113
3,23,0.6823458290100097,0.68,35,0.5714285714285714,0.45471014492753625,0.41731409544950054,"[0.8260869565217391, 0.08333333333333333]","[0.6333333333333333, 0.2]","[0.7169811320754716, 0.11764705882352941]","[23, 12]",0.6979921477181571,0.42857142857142855,-0.10526315789473673
3,24,0.6805216360092163,0.64,35,0.6,0.4963768115942029,0.4764957264957265,"[0.8260869565217391, 0.16666666666666666]","[0.6551724137931034, 0.3333333333333333]","[0.7307692307692308, 0.2222222222222222]","[23, 12]",0.6987188850130354,0.4,-0.008230452674897082
3,25,0.6768977212905883,0.5333333333333333,35,0.5428571428571428,0.49275362318840576,0.49275362318840576,"[0.6521739130434783, 0.3333333333333333]","[0.6521739130434783, 0.3333333333333333]","[0.6521739130434783, 0.3333333333333333]","[23, 12]",0.6986476199967521,0.45714285714285713,-0.014492753623188248
3,26,0.684371424516042,0.6,35,0.6,0.45652173913043476,0.375,"[0.9130434782608695, 0.0]","[0.6363636363636364, 0.0]","[0.75, 0.0]","[23, 12]",0.7069675871304103,0.4,-0.10859728506787314
3,27,0.6649728465080261,0.68,35,0.6285714285714286,0.4782608695652174,0.3859649122807018,"[0.9565217391304348, 0.0]","[0.6470588235294118, 0.0]","[0.7719298245614036, 0.0]","[23, 12]",0.7130166241100856,0.37142857142857144,-0.05568445475638062
3,28,0.6819925697644552,0.6666666666666666,35,0.6285714285714286,0.4782608695652174,0.3859649122807018,"[0.9565217391304348, 0.0]","[0.6470588235294118, 0.0]","[0.7719298245614036, 0.0]","[23, 12]",0.7151654890605381,0.37142857142857144,-0.05568445475638062
3,29,0.6639137363433838,0.7333333333333333,35,0.6,0.45652173913043476,0.375,"[0.9130434782608695, 0.0]","[0.6363636363636364, 0.0]","[0.75, 0.0]","[23, 12]",0.7154265965734209,0.4,-0.10859728506787314
3,30,0.6899928601582845,0.5866666666666667,35,0.5428571428571428,0.43297101449275366,0.4017094017094017,"[0.782608695652174, 0.08333333333333333]","[0.6206896551724138, 0.16666666666666666]","[0.6923076923076923, 0.1111111111111111]","[23, 12]",0.7057742595672607,0.45714285714285713,-0.15226337448559657
3,31,0.6787196612358093,0.68,35,0.6285714285714286,0.49818840579710144,0.4484848484848484,"[0.9130434782608695, 0.08333333333333333]","[0.65625, 0.3333333333333333]","[0.7636363636363634, 0.13333333333333333]","[23, 12]",0.707084710257394,0.37142857142857144,-0.004415011037527616
3,32,0.6667664551734924,0.6266666666666667,35,0.6285714285714286,0.5579710144927537,0.5578231292517006,"[0.782608695652174, 0.3333333333333333]","[0.6923076923076923, 0.4444444444444444]","[0.7346938775510203, 0.380952380952381]","[23, 12]",0.7009911264692034,0.37142857142857144,0.12331406551059731
3,33,0.6524623839060465,0.68,35,0.6,0.45652173913043476,0.375,"[0.9130434782608695, 0.0]","[0.6363636363636364, 0.0]","[0.75, 0.0]","[23, 12]",0.7216397217341832,0.4,-0.10859728506787314
3,34,0.6463697155316671,0.6666666666666666,35,0.6,0.4963768115942029,0.4764957264957265,"[0.8260869565217391, 0.16666666666666666]","[0.6551724137931034, 0.3333333333333333]","[0.7307692307692308, 0.2222222222222222]","[23, 12]",0.7184206485748291,0.4,-0.008230452674897082
3,35,0.6421374018987019,0.7733333333333333,35,0.5428571428571428,0.5326086956521738,0.5238095238095238,"[0.5652173913043478, 0.5]","[0.6842105263157895, 0.375]","[0.6190476190476191, 0.42857142857142855]","[23, 12]",0.7087546229362488,0.45714285714285713,0.06040268456375841
3,36,0.6485590195655823,0.6533333333333333,35,0.6285714285714286,0.49818840579710144,0.4484848484848484,"[0.9130434782608695, 0.08333333333333333]","[0.65625, 0.3333333333333333]","[0.7636363636363634, 0.13333333333333333]","[23, 12]",0.7291479911123003,0.37142857142857144,-0.004415011037527616
3,37,0.6547828245162964,0.6666666666666666,35,0.6,0.5163043478260869,0.51,"[0.782608695652174, 0.25]","[0.6666666666666666, 0.375]","[0.72, 0.3]","[23, 12]",0.7248515333448138,0.4,0.03543307086614189
3,38,0.6639623085657755,0.6666666666666666,35,0.37142857142857144,0.40217391304347827,0.3709150326797386,"[0.30434782608695654, 0.5]","[0.5384615384615384, 0.2727272727272727]","[0.3888888888888889, 0.3529411764705882]","[23, 12]",0.7144011769975934,0.6285714285714286,-0.1631419939577039
3,39,0.596028139591217,0.6933333333333334,35,0.2857142857142857,0.37681159420289856,0.2640874684608915,"[0.08695652173913043, 0.6666666666666666]","[0.3333333333333333, 0.27586206896551724]","[0.13793103448275862, 0.3902439024390244]","[23, 12]",0.7246275203568595,0.7142857142857143,-0.1840324763193506
3,40,0.6140919001897176,0.68,35,0.5428571428571428,0.5126811594202899,0.5104895104895105,"[0.6086956521739131, 0.4166666666666667]","[0.6666666666666666, 0.35714285714285715]","[0.6363636363636365, 0.3846153846153846]","[23, 12]",0.7265556556837899,0.45714285714285713,0.024390243902438935
3,41,0.6212602392832438,0.6933333333333334,35,0.6,0.5163043478260869,0.51,"[0.782608695652174, 0.25]","[0.6666666666666666, 0.375]","[0.72, 0.3]","[23, 12]",0.7429066709109715,0.4,0.03543307086614189
3,42,0.5914342371622722,0.7333333333333333,35,0.6,0.5760869565217391,0.5716783216783217,"[0.6521739130434783, 0.5]","[0.7142857142857143, 0.42857142857142855]","[0.6818181818181819, 0.4615384615384615]","[23, 12]",0.726229817526681,0.4,0.14634146341463405
3,43,0.6144747940699259,0.72,35,0.5714285714285714,0.5543478260869565,0.5478036175710594,"[0.6086956521739131, 0.5]","[0.7, 0.4]","[0.6511627906976744, 0.4444444444444445]","[23, 12]",0.7148002403123038,0.42857142857142855,0.10256410256410264
3,44,0.6176496124267579,0.68,35,0.6,0.5760869565217391,0.5716783216783217,"[0.6521739130434783, 0.5]","[0.7142857142857143, 0.42857142857142855]","[0.6818181818181819, 0.4615384615384615]","[23, 12]",0.717596880027226,0.4,0.14634146341463405
3,45,0.5671659477551778,0.7733333333333333,35,0.4857142857142857,0.4891304347826087,0.47500000000000003,"[0.4782608695652174, 0.5]","[0.6470588235294118, 0.3333333333333333]","[0.55, 0.4]","[23, 12]",0.7253054925373622,0.5142857142857142,-0.01941747572815533
3,46,0.5731530213356018,0.7866666666666666,35,0.6,0.5561594202898551,0.5561594202898551,"[0.6956521739130435, 0.4166666666666667]","[0.6956521739130435, 0.4166666666666667]","[0.6956521739130435, 0.4166666666666667]","[23, 12]",0.7400133984429496,0.4,0.1123188405797102
3,47,0.5304698340098063,0.8266666666666667,35,0.6,0.5760869565217391,0.5716783216783217,"[0.6521739130434783, 0.5]","[0.7142857142857143, 0.42857142857142855]","[0.6818181818181819, 0.4615384615384615]","[23, 12]",0.7271867496626717,0.4,0.14634146341463405
3,48,0.517220831712087,0.7333333333333333,35,0.5714285714285714,0.4945652173913043,0.4897959183673469,"[0.7391304347826086, 0.25]","[0.6538461538461539, 0.3333333333333333]","[0.693877551020408, 0.28571428571428575]","[23, 12]",0.7679685660770961,0.42857142857142855,-0.01156069364161838
3,49,0.5672488594055176,0.7466666666666667,35,0.6571428571428571,0.5398550724637681,0.5138888888888888,"[0.9130434782608695, 0.16666666666666666]","[0.6774193548387096, 0.5]","[0.7777777777777777, 0.25]","[23, 12]",0.8006463953426906,0.34285714285714286,0.09482758620689646
3,50,0.49412625471750893,0.7466666666666667,35,0.5714285714285714,0.5344202898550725,0.5333333333333333,"[0.6521739130434783, 0.4166666666666667]","[0.6818181818181818, 0.38461538461538464]","[0.6666666666666666, 0.4]","[23, 12]",0.7678976825305394,0.42857142857142855,0.06749555950266428
3,51,0.5380380630493165,0.7466666666666667,35,0.5428571428571428,0.5326086956521738,0.5238095238095238,"[0.5652173913043478, 0.5]","[0.6842105263157895, 0.375]","[0.6190476190476191, 0.42857142857142855]","[23, 12]",0.7722617847578866,0.45714285714285713,0.06040268456375841
3,52,0.4637974552313487,0.8533333333333334,35,0.6,0.5760869565217391,0.5716783216783217,"[0.6521739130434783, 0.5]","[0.7142857142857143, 0.42857142857142855]","[0.6818181818181819, 0.4615384615384615]","[23, 12]",0.780529659135001,0.4,0.14634146341463405
3,53,0.5232392382621766,0.7866666666666666,35,0.6285714285714286,0.5579710144927537,0.5578231292517006,"[0.782608695652174, 0.3333333333333333]","[0.6923076923076923, 0.4444444444444444]","[0.7346938775510203, 0.380952380952381]","[23, 12]",0.8113930225372314,0.37142857142857144,0.12331406551059731
3,54,0.47824171622594197,0.8266666666666667,35,0.42857142857142855,0.44565217391304346,0.42434210526315785,"[0.391304347826087, 0.5]","[0.6, 0.3]","[0.47368421052631576, 0.37499999999999994]","[23, 12]",0.8074425867625645,0.5714285714285714,-0.09375
