subject,ma_mau,substance,intensity,roi,band,abs_power,rel_power
P008,S2_5,Sucralose,5,Gustatory,beta,1.4822570587979208e-09,0.4041236617217103
P008,S2_5,Sucralose,5,Gustatory,delta,2.360220313958737e-10,0.07743280779485243
P008,S2_5,Sucralose,5,Gustatory,gamma,1.1497067513380053e-09,0.3310615472047318
P008,S2_5,Sucralose,5,Gustatory,theta,2.8878317718372377e-10,0.08189714040790153
P008,S2_5,Sucralose,5,Occipital,alpha,2.8632140303095994e-10,0.10031702192671775
P008,S2_5,Sucralose,5,Occipital,beta,1.218647690072659e-09,0.4073658810383215
P008,S2_5,Sucralose,5,Occipital,delta,2.1787977901290036e-10,0.07362318093487977
P008,S2_5,Sucralose,5,Occipital,gamma,9.650295771946001e-10,0.34433400143038234
P008,S2_5,Sucralose,5,Occipital,theta,2.088208617952301e-10,0.07435991466969862
P008,S2_5,Sucralose,5,Parietal,alpha,3.4388211919880867e-10,0.10552471777679279
P008,S2_5,Sucralose,5,Parietal,beta,1.4229400597750155e-09,0.39759774702472744
P008,S2_5,Sucralose,5,Parietal,delta,2.3813102618433476e-10,0.07200873403998409
P008,S2_5,Sucralose,5,Parietal,gamma,1.2009692586710041e-09,0.33641987510056076
P008,S2_5,Sucralose,5,Parietal,theta,2.907865967761098e-10,0.08844892605793521
P008,S2_5,Sucralose,5,Temporal,alpha,2.993268744422641e-10,0.09801101012317023
P008,S2_5,Sucralose,5,Temporal,beta,1.32388921848471e-09,0.3986578508535768
P008,S2_5,Sucralose,5,Temporal,delta,2.1496387174467526e-10,0.08059127302558142
P008,S2_5,Sucralose,5,Temporal,gamma,1.015323727161117e-09,0.33342566532009416
P008,S2_5,Sucralose,5,Temporal,theta,3.1336675503375403e-10,0.08931420067757745
P008,S2_7,Sucralose,7,Central,alpha,5.071157071957739e-10,0.12096595760818006
P008,S2_7,Sucralose,7,Central,beta,1.5820589079858244e-09,0.3659146211463301
P008,S2_7,Sucralose,7,Central,delta,3.415310388213319e-10,0.10828042244776058
P008,S2_7,Sucralose,7,Central,gamma,1.3681791034147888e-09,0.3177769478445416
P008,S2_7,Sucralose,7,Central,theta,3.3356470437025867e-10,0.08706205095318753
P008,S2_7,Sucralose,7,Frontal,alpha,2.903464408029931e-10,0.0965546340802242
P008,S2_7,Sucralose,7,Frontal,beta,1.0599477384254885e-09,0.35258192219230855
P008,S2_7,Sucralose,7,Frontal,delta,5.307396267552708e-10,0.1674919325558464
P008,S2_7,Sucralose,7,Frontal,gamma,9.653344072462769e-10,0.3038833813641281
P008,S2_7,Sucralose,7,Frontal,theta,2.4819295072176286e-10,0.07948812980749288
P008,S2_7,Sucralose,7,Gustatory,alpha,4.20574789195675e-10,0.10991986985618939
P008,S2_7,Sucralose,7,Gustatory,beta,1.5128902467822112e-09,0.38436124917394443
P008,S2_7,Sucralose,7,Gustatory,delta,3.148201233039955e-10,0.09551988603159234
P008,S2_7,Sucralose,7,Gustatory,gamma,1.273284564749425e-09,0.32553755710105853
P008,S2_7,Sucralose,7,Gustatory,theta,3.117172567119889e-10,0.08466143783721522
P008,S2_7,Sucralose,7,Occipital,alpha,3.0993076117760757e-10,0.09848556255488145
P008,S2_7,Sucralose,7,Occipital,beta,1.2894765913287998e-09,0.4064799966952045
P008,S2_7,Sucralose,7,Occipital,delta,2.2849892687182637e-10,0.08628296145106369
P008,S2_7,Sucralose,7,Occipital,gamma,1.0361406798347562e-09,0.32187196177043004
P008,S2_7,Sucralose,7,Occipital,theta,2.9275874439062387e-10,0.08687951752842052
P008,S2_7,Sucralose,7,Parietal,alpha,3.522382977402697e-10,0.10238482166643226
P008,S2_7,Sucralose,7,Parietal,beta,1.453780179413058e-09,0.4186015528796531
P008,S2_7,Sucralose,7,Parietal,delta,2.7066135473045075e-10,0.08018016574524596
P008,S2_7,Sucralose,7,Parietal,gamma,1.1522948473607093e-09,0.31244959948407025
P008,S2_7,Sucralose,7,Parietal,theta,3.4128621857727275e-10,0.08638386022459815
P008,S2_7,Sucralose,7,Temporal,alpha,3.701044250507302e-10,0.09691062994106017
P008,S2_7,Sucralose,7,Temporal,beta,1.4337376252208245e-09,0.3879139471694814
P008,S2_7,Sucralose,7,Temporal,delta,3.569071529943441e-10,0.11004890050249427
P008,S2_7,Sucralose,7,Temporal,gamma,1.1765987576466785e-09,0.31943798571564
P008,S2_7,Sucralose,7,Temporal,theta,3.124274982804007e-10,0.08568853667132413
P009,H2O,Water,0,Central,alpha,2.8688688209956367e-10,0.08637506107931646
P009,H2O,Water,0,Central,beta,8.570200150976553e-10,0.2866430792855104
P009,H2O,Water,0,Central,delta,9.37276766850253e-10,0.257711849782838
P009,H2O,Water,0,Central,gamma,8.842824944782177e-10,0.2801388495980625
P009,H2O,Water,0,Central,theta,2.8973409495841353e-10,0.08913116025427248
P009,H2O,Water,0,Frontal,alpha,1.644188041465076e-10,0.07614426634392295
P009,H2O,Water,0,Frontal,beta,6.024493678383244e-10,0.26906088282056007
P009,H2O,Water,0,Frontal,delta,5.423002223275482e-10,0.29354275725402285
P009,H2O,Water,0,Frontal,gamma,5.583365550815363e-10,0.2572698902914881
P009,H2O,Water,0,Frontal,theta,2.1351264928163558e-10,0.10398220329000603
P009,H2O,Water,0,Gustatory,alpha,2.7855608195474207e-10,0.08643187461870007
P009,H2O,Water,0,Gustatory,beta,9.937446131149076e-10,0.33573072175774227
P009,H2O,Water,0,Gustatory,delta,6.127739062080525e-10,0.2110287679007013
P009,H2O,Water,0,Gustatory,gamma,8.7993992533454e-10,0.2813468172416556
P009,H2O,Water,0,Gustatory,theta,2.6017905096875416e-10,0.08546181848120067
P009,H2O,Water,0,Occipital,alpha,1.769988214924273e-10,0.07349289444724302
P009,H2O,Water,0,Occipital,beta,7.048908530417963e-10,0.2804213262348466
P009,H2O,Water,0,Occipital,delta,5.015870942006587e-10,0.26392752084243903
P009,H2O,Water,0,Occipital,gamma,6.897878979584729e-10,0.2903601037247068
P009,H2O,Water,0,Occipital,theta,2.1542230902279705e-10,0.09179815475076454
P009,H2O,Water,0,Parietal,alpha,1.9325614506644052e-10,0.07389585690778296
P009,H2O,Water,0,Parietal,beta,7.850552026082e-10,0.31349817025749727
P009,H2O,Water,0,Parietal,delta,3.722011183549007e-10,0.2277537250283438
P009,H2O,Water,0,Parietal,gamma,6.731681594263195e-10,0.27318411416955374
P009,H2O,Water,0,Parietal,theta,2.725561532498263e-10,0.11166813363682226
P009,H2O,Water,0,Temporal,alpha,2.1631125848902782e-10,0.08590672013280252
P009,H2O,Water,0,Temporal,beta,8.639657782394451e-10,0.35594183441123306
P009,H2O,Water,0,Temporal,delta,2.615322107444049e-10,0.18626854202424672
P009,H2O,Water,0,Temporal,gamma,7.100152889734345e-10,0.2878194527365208
P009,H2O,Water,0,Temporal,theta,1.8627288879822353e-10,0.08406345069519672
P009,S1_12,Sucrose,12,Central,alpha,2.769430290847506e-10,0.09557124934533842
P009,S1_12,Sucrose,12,Central,beta,7.144752417162368e-10,0.2630614272416122
P009,S1_12,Sucrose,12,Central,delta,7.19656618796731e-10,0.262163920940937
P009,S1_12,Sucrose,12,Central,gamma,7.823103316782618e-10,0.2751097726862667
P009,S1_12,Sucrose,12,Central,theta,2.9419005640242086e-10,0.10409362978584576
P009,S1_12,Sucrose,12,Frontal,alpha,2.215162384523731e-10,0.08868000118304509
P009,S1_12,Sucrose,12,Frontal,beta,6.007811831250621e-10,0.2608815027960224
P009,S1_12,Sucrose,12,Frontal,delta,6.430855416086687e-10,0.30217881824203613
P009,S1_12,Sucrose,12,Frontal,gamma,6.113893604599865e-10,0.2620135083463928
P009,S1_12,Sucrose,12,Frontal,theta,1.8814258592873282e-10,0.0862461694325035
P009,S1_12,Sucrose,12,Gustatory,alpha,3.1143930746232516e-10,0.08846210011379531
P009,S1_12,Sucrose,12,Gustatory,beta,1.0257445602198066e-09,0.3111584868683248
P009,S1_12,Sucrose,12,Gustatory,delta,5.727809921212554e-10,0.23641382169061537
P009,S1_12,Sucrose,12,Gustatory,gamma,9.200906809084319e-10,0.27548655993108934
P009,S1_12,Sucrose,12,Gustatory,theta,2.9122362501387546e-10,0.0884790313961751
P009,S1_12,Sucrose,12,Occipital,alpha,3.5054693017992095e-10,0.09193926379353666
P009,S1_12,Sucrose,12,Occipital,beta,9.972812912170555e-10,0.2741398120746046
P009,S1_12,Sucrose,12,Occipital,delta,8.802315502895844e-10,0.25239247667773995
P009,S1_12,Sucrose,12,Occipital,gamma,1.0604071552443995e-09,0.29029156347032414
P009,S1_12,Sucrose,12,Occipital,theta,3.2268258246465027e-10,0.0912368839837945
P009,S1_12,Sucrose,12,Parietal,alpha,2.255709105750149e-10,0.07619227651069735
P009,S1_12,Sucrose,12,Parietal,beta,7.920386067997715e-10,0.30192547632887357
P009,S1_12,Sucrose,12,Parietal,delta,5.473109843471925e-10,0.28061659160317637
P009,S1_12,Sucrose,12,Parietal,gamma,7.680345297425646e-10,0.2618668999341411
P009,S1_12,Sucrose,12,Parietal,theta,2.2031608182904557e-10,0.07939875562311155
P009,S1_12,Sucrose,12,Temporal,alpha,2.7436499390335294e-10,0.08486757600295615
P009,S1_12,Sucrose,12,Temporal,beta,1.0032745208333328e-09,0.3243315435658116
P009,S1_12,Sucrose,12,Temporal,delta,3.96103838631227e-10,0.23146460050327558
P009,S1_12,Sucrose,12,Temporal,gamma,8.584507979660752e-10,0.2771131883137446
P009,S1_12,Sucrose,12,Temporal,theta,2.396640575596556e-10,0.082223091614212
P009,S1_5,Sucrose,5,Central,alpha,3.464226485466223e-10,0.10688316798195822
P009,S1_5,Sucrose,5,Central,beta,8.247651210650815e-10,0.30665074501918554
P009,S1_5,Sucrose,5,Central,delta,7.261650199583284e-10,0.19903534704998668
P009,S1_5,Sucrose,5,Central,gamma,7.964947611892543e-10,0.2743687168771197
P009,S1_5,Sucrose,5,Central,theta,3.3721930134016963e-10,0.11306202307174969
P009,S1_5,Sucrose,5,Frontal,alpha,1.8631331737416062e-10,0.08253430522501941
P009,S1_5,Sucrose,5,Frontal,beta,6.773170729608423e-10,0.2839558143480755
P009,S1_5,Sucrose,5,Frontal,delta,5.817307377766871e-10,0.2756443355541579
P009,S1_5,Sucrose,5,Frontal,gamma,6.324121487022837e-10,0.2642585140137534
P009,S1_5,Sucrose,5,Frontal,theta,2.1025531329288789e-10,0.0936070308589937
P009,S1_5,Sucrose,5,Gustatory,alpha,3.3552464417018705e-10,0.09626991039674984
P009,S1_5,Sucrose,5,Gustatory,beta,1.0614887168574955e-09,0.35695256845366513
P009,S1_5,Sucrose,5,Gustatory,delta,5.410978411170455e-10,0.16191594109248802
P009,S1_5,Sucrose,5,Gustatory,gamma,9.267453052259367e-10,0.2907006898108238
P009,S1_5,Sucrose,5,Gustatory,theta,3.019537349155595e-10,0.09416089024627317
P009,S1_5,Sucrose,5,Occipital,alpha,3.2524201614644626e-10,0.09561362775372965
P009,S1_5,Sucrose,5,Occipital,beta,1.1035815197501116e-09,0.31648762711202144
P009,S1_5,Sucrose,5,Occipital,delta,6.406061730041606e-10,0.22745372316404328
P009,S1_5,Sucrose,5,Occipital,gamma,1.0283201630347699e-09,0.2902612950255515
P009,S1_5,Sucrose,5,Occipital,theta,2.227671410631579e-10,0.07018372694465402
P009,S1_5,Sucrose,5,Parietal,alpha,2.4926720058935677e-10,0.094664913902877
P009,S1_5,Sucrose,5,Parietal,beta,7.754337340404734e-10,0.2941016936164841
P009,S1_5,Sucrose,5,Parietal,delta,4.532657572839885e-10,0.20391603696951482
P009,S1_5,Sucrose,5,Parietal,gamma,8.065630519710849e-10,0.29792202795766276
P009,S1_5,Sucrose,5,Parietal,theta,2.6164764845851723e-10,0.1093953275534612
P009,S1_5,Sucrose,5,Temporal,alpha,2.7538468607767584e-10,0.08745967607676391
P009,S1_5,Sucrose,5,Temporal,beta,1.1023358420098715e-09,0.37793169101295715
P009,S1_5,Sucrose,5,Temporal,delta,3.189599928534648e-10,0.15340404575248945
P009,S1_5,Sucrose,5,Temporal,gamma,8.784834852406539e-10,0.2941714668065874
P009,S1_5,Sucrose,5,Temporal,theta,2.37763815389343e-10,0.08703312035120206
P009,S1_7,Sucrose,7,Central,alpha,5.062378336099276e-10,0.09503368067263354
P009,S1_7,Sucrose,7,Central,beta,1.2492187992944383e-09,0.2693494389351544
P009,S1_7,Sucrose,7,Central,delta,1.2248646453750509e-09,0.29684778678800816
P009,S1_7,Sucrose,7,Central,gamma,9.665023827697516e-10,0.2303005274723817
P009,S1_7,Sucrose,7,Central,theta,5.393726688288029e-10,0.10846856613182235
P009,S1_7,Sucrose,7,Frontal,alpha,2.386848423424293e-10,0.08565229033243836
P009,S1_7,Sucrose,7,Frontal,beta,7.130583475530052e-10,0.25602432983816026
P009,S1_7,Sucrose,7,Frontal,delta,7.458767836926199e-10,0.28006457095744414
P009,S1_7,Sucrose,7,Frontal,gamma,7.039196449139696e-10,0.2600131595831133
P009,S1_7,Sucrose,7,Frontal,theta,3.100224478419249e-10,0.11824564928884392
P009,S1_7,Sucrose,7,Gustatory,alpha,3.9991606215245116e-10,0.08913958519092272
P009,S1_7,Sucrose,7,Gustatory,beta,1.2378047345251112e-09,0.3293651907009776
P009,S1_7,Sucrose,7,Gustatory,delta,7.960037484297953e-10,0.23554225427996472
P009,S1_7,Sucrose,7,Gustatory,gamma,9.441906926017053e-10,0.24851772095295194
P009,S1_7,Sucrose,7,Gustatory,theta,4.126845977400951e-10,0.0974352488751831
P009,S1_7,Sucrose,7,Occipital,alpha,2.6293663325172837e-10,0.09299662768453423
P009,S1_7,Sucrose,7,Occipital,beta,7.513765565962092e-10,0.25929356561609196
P009,S1_7,Sucrose,7,Occipital,delta,8.462387455801996e-10,0.27773081436421176
P009,S1_7,Sucrose,7,Occipital,gamma,7.301894252720612e-10,0.26787335332724915
P009,S1_7,Sucrose,7,Occipital,theta,2.7043247738416286e-10,0.10210563900791303
P009,S1_7,Sucrose,7,Parietal,alpha,3.1651313761783415e-10,0.08250797248038855
P009,S1_7,Sucrose,7,Parietal,beta,1.0710511040071963e-09,0.3166023056432634
P009,S1_7,Sucrose,7,Parietal,delta,5.385571357000503e-10,0.23572374686124753
P009,S1_7,Sucrose,7,Parietal,gamma,9.605607123151773e-10,0.2537747766153902
P009,S1_7,Sucrose,7,Parietal,theta,3.4119765517718076e-10,0.11139119839971018
P009,S1_7,Sucrose,7,Temporal,alpha,2.6598877666533155e-10,0.08545800077827366
P009,S1_7,Sucrose,7,Temporal,beta,9.94925816866379e-10,0.3343169870763335
P009,S1_7,Sucrose,7,Temporal,delta,3.220812187818494e-10,0.21349810606937314
P009,S1_7,Sucrose,7,Temporal,gamma,8.38313418406773e-10,0.26953748094114405
P009,S1_7,Sucrose,7,Temporal,theta,2.8295873400625894e-10,0.09718942513487566
P009,S2_12,Sucralose,12,Central,alpha,2.2953312202234756e-10,0.0858490635544895
P009,S2_12,Sucralose,12,Central,beta,6.782068260312041e-10,0.28140492242729953
P009,S2_12,Sucralose,12,Central,delta,8.281613966701407e-10,0.2736845128684362
P009,S2_12,Sucralose,12,Central,gamma,6.294316737897011e-10,0.2653369735839793
P009,S2_12,Sucralose,12,Central,theta,2.9775018731670617e-10,0.0937245275657954
P009,S2_12,Sucralose,12,Frontal,alpha,1.890504623943391e-10,0.07993398929132482
P009,S2_12,Sucralose,12,Frontal,beta,6.350020250030623e-10,0.27954110985858543
P009,S2_12,Sucralose,12,Frontal,delta,5.628410798179195e-10,0.2691369907854275
P009,S2_12,Sucralose,12,Frontal,gamma,6.020344891177706e-10,0.27512235377907684
P009,S2_12,Sucralose,12,Frontal,theta,2.1128256519472583e-10,0.09626555628558546
P009,S2_12,Sucralose,12,Gustatory,alpha,2.862021548879294e-10,0.08851230379636611
P009,S2_12,Sucralose,12,Gustatory,beta,9.28960331707318e-10,0.3098100190978381
P009,S2_12,Sucralose,12,Gustatory,delta,5.816286322254309e-10,0.22073111716557647
P009,S2_12,Sucralose,12,Gustatory,gamma,8.614368442296999e-10,0.28514358182775834
P009,S2_12,Sucralose,12,Gustatory,theta,3.153008361454629e-10,0.09580297811246084
P009,S2_12,Sucralose,12,Occipital,alpha,2.716919884726173e-10,0.07829693321185538
P009,S2_12,Sucralose,12,Occipital,beta,1.0633420407575586e-09,0.3140154479819546
P009,S2_12,Sucralose,12,Occipital,delta,6.503249681158725e-10,0.22490973287216076
P009,S2_12,Sucralose,12,Occipital,gamma,9.101078591300164e-10,0.28590605988132695
P009,S2_12,Sucralose,12,Occipital,theta,3.2122751777464045e-10,0.09687182605270257
P009,S2_12,Sucralose,12,Parietal,alpha,2.4395837482166705e-10,0.08533145249800866
P009,S2_12,Sucralose,12,Parietal,beta,8.539248795263108e-10,0.28937388480259435
P009,S2_12,Sucralose,12,Parietal,delta,5.470227731674523e-10,0.2628467477120555
P009,S2_12,Sucralose,12,Parietal,gamma,6.733849476295079e-10,0.262140081806357
P009,S2_12,Sucralose,12,Parietal,theta,2.37920204267131e-10,0.1003078331809846
P009,S2_12,Sucralose,12,Temporal,alpha,2.785720138099748e-10,0.09114790818245946
P009,S2_12,Sucralose,12,Temporal,beta,9.479128661174785e-10,0.33462109748179286
P009,S2_12,Sucralose,12,Temporal,delta,2.953423955340827e-10,0.17945613104668484
P009,S2_12,Sucralose,12,Temporal,gamma,8.745717108654118e-10,0.3039356585985577
P009,S2_12,Sucralose,12,Temporal,theta,2.5224868422644185e-10,0.09083920469050512
P009,S2_5,Sucralose,5,Central,alpha,2.638997252597303e-10,0.10105785073440778
P009,S2_5,Sucralose,5,Central,beta,6.743167087344724e-10,0.28344520108077687
P009,S2_5,Sucralose,5,Central,delta,5.766020657815896e-10,0.217652940486952
P009,S2_5,Sucralose,5,Central,gamma,7.698801807364629e-10,0.2856344837546378
P009,S2_5,Sucralose,5,Central,theta,3.2989366454943914e-10,0.11220952394322553
P009,S2_5,Sucralose,5,Frontal,alpha,1.57635383884594e-10,0.08936082208684183
P009,S2_5,Sucralose,5,Frontal,beta,4.965472486398224e-10,0.265402533440499
P009,S2_5,Sucralose,5,Frontal,delta,4.915898721179164e-10,0.28490352199206054
P009,S2_5,Sucralose,5,Frontal,gamma,5.163162327696428e-10,0.2601051778084285
P009,S2_5,Sucralose,5,Frontal,theta,1.929961817256917e-10,0.10022794467217018
P009,S2_5,Sucralose,5,Gustatory,alpha,2.9029332287533315e-10,0.09344106862825632
P009,S2_5,Sucralose,5,Gustatory,beta,9.45113138751758e-10,0.3478954984305946
P009,S2_5,Sucralose,5,Gustatory,delta,4.325410834623272e-10,0.17059351063604716
P009,S2_5,Sucralose,5,Gustatory,gamma,9.005379804083991e-10,0.2936789219363081
P009,S2_5,Sucralose,5,Gustatory,theta,2.955615232311228e-10,0.09439100036879379
P009,S2_5,Sucralose,5,Occipital,alpha,2.805269453943774e-10,0.0946843906859309
P009,S2_5,Sucralose,5,Occipital,beta,1.0405542328561425e-09,0.3269143595499994
P009,S2_5,Sucralose,5,Occipital,delta,8.489629212274356e-10,0.24643443512914537
P009,S2_5,Sucralose,5,Occipital,gamma,7.587787600508557e-10,0.26279336860682473
P009,S2_5,Sucralose,5,Occipital,theta,2.1593140889453073e-10,0.06917344602809947
P009,S2_5,Sucralose,5,Parietal,alpha,1.293074863167279e-10,0.07091150917132186
P009,S2_5,Sucralose,5,Parietal,beta,7.552407613837644e-10,0.32657447354580327
P009,S2_5,Sucralose,5,Parietal,delta,3.046939550825351e-10,0.22120029000739583
P009,S2_5,Sucralose,5,Parietal,gamma,6.227329470453912e-10,0.28967627521459527
P009,S2_5,Sucralose,5,Parietal,theta,1.8013301799796746e-10,0.09163745206088375
P009,S2_5,Sucralose,5,Temporal,alpha,2.2669987179038337e-10,0.08751372934547075
P009,S2_5,Sucralose,5,Temporal,beta,9.004280000564974e-10,0.3795036914411163
P009,S2_5,Sucralose,5,Temporal,delta,2.2551721880355132e-10,0.14797646584722535
P009,S2_5,Sucralose,5,Temporal,gamma,7.433227604811243e-10,0.30218005602370823
P009,S2_5,Sucralose,5,Temporal,theta,1.8861028135108733e-10,0.08282605734247929
P009,S2_7,Sucralose,7,Central,alpha,2.3492306210814314e-10,0.08052390793125136
P009,S2_7,Sucralose,7,Central,beta,7.851664890429313e-10,0.29415155690929
P009,S2_7,Sucralose,7,Central,delta,6.829167368278605e-10,0.2557105727231363
P009,S2_7,Sucralose,7,Central,gamma,7.670364321989663e-10,0.2675416479102052
P009,S2_7,Sucralose,7,Central,theta,2.9357188734298254e-10,0.10207231452611715
P009,S2_7,Sucralose,7,Frontal,alpha,1.6394257019980096e-10,0.06982332254515997
P009,S2_7,Sucralose,7,Frontal,beta,6.081644353505454e-10,0.269963572504936
P009,S2_7,Sucralose,7,Frontal,delta,5.745797891081591e-10,0.2847180326649523
P009,S2_7,Sucralose,7,Frontal,gamma,6.476807395080489e-10,0.2801896845033091
P009,S2_7,Sucralose,7,Frontal,theta,2.0289732935073194e-10,0.09530538778164245
P009,S2_7,Sucralose,7,Gustatory,alpha,3.0273546771211124e-10,0.08812506368300026
P009,S2_7,Sucralose,7,Gustatory,beta,1.0001972417552854e-09,0.3335381072736955
P009,S2_7,Sucralose,7,Gustatory,delta,5.190574431243322e-10,0.20611971658058323
P009,S2_7,Sucralose,7,Gustatory,gamma,9.065873281279674e-10,0.2787880245375613
P009,S2_7,Sucralose,7,Gustatory,theta,2.872294013778049e-10,0.09342908792515962
P009,S2_7,Sucralose,7,Occipital,alpha,2.741240886036303e-10,0.07597448243264798
P009,S2_7,Sucralose,7,Occipital,beta,1.0528329847023305e-09,0.29427418457857585
P009,S2_7,Sucralose,7,Occipital,delta,7.192862225223696e-10,0.24239830566815782
P009,S2_7,Sucralose,7,Occipital,gamma,9.82933916938865e-10,0.3090144443902909
P009,S2_7,Sucralose,7,Occipital,theta,2.6028932368548705e-10,0.0783385829303277
P009,S2_7,Sucralose,7,Parietal,alpha,2.4654972632508984e-10,0.07725579586182131
P009,S2_7,Sucralose,7,Parietal,beta,1.0213448468266756e-09,0.3284863943450685
P009,S2_7,Sucralose,7,Parietal,delta,4.883824210106668e-10,0.20858939825242198
P009,S2_7,Sucralose,7,Parietal,gamma,9.203939870578754e-10,0.3000865997632225
P009,S2_7,Sucralose,7,Parietal,theta,2.728416334305316e-10,0.08558181177746589
P009,S2_7,Sucralose,7,Temporal,alpha,2.6877305852389896e-10,0.08642866461148846
P009,S2_7,Sucralose,7,Temporal,beta,9.461113051938298e-10,0.3476703325996195
P009,S2_7,Sucralose,7,Temporal,delta,2.8350310525621985e-10,0.17780962759741306
P009,S2_7,Sucralose,7,Temporal,gamma,8.184113302824028e-10,0.29360030715728297
P009,S2_7,Sucralose,7,Temporal,theta,2.4827926037616163e-10,0.09449106803419603
P010,H2O,Water,0,Central,alpha,2.777284301849802e-10,0.09468832490814903
P010,H2O,Water,0,Central,beta,1.0781317717642661e-09,0.34145979463316706
P010,H2O,Water,0,Central,delta,3.744883609915161e-10,0.1697003512463717
P010,H2O,Water,0,Central,gamma,9.306374123599192e-10,0.2847995049405866
