subject_id,condition,jar_group,jar_numeric,bp_delta_Fp1,bp_delta_Fp2,bp_delta_F3,bp_delta_F4,bp_delta_C3,bp_delta_C4,bp_delta_P3,bp_delta_P4,bp_delta_O1,bp_delta_O2,bp_delta_F7,bp_delta_F8,bp_delta_T7,bp_delta_T8,bp_delta_P7,bp_delta_P8,bp_theta_Fp1,bp_theta_Fp2,bp_theta_F3,bp_theta_F4,bp_theta_C3,bp_theta_C4,bp_theta_P3,bp_theta_P4,bp_theta_O1,bp_theta_O2,bp_theta_F7,bp_theta_F8,bp_theta_T7,bp_theta_T8,bp_theta_P7,bp_theta_P8,bp_alpha_Fp1,bp_alpha_Fp2,bp_alpha_F3,bp_alpha_F4,bp_alpha_C3,bp_alpha_C4,bp_alpha_P3,bp_alpha_P4,bp_alpha_O1,bp_alpha_O2,bp_alpha_F7,bp_alpha_F8,bp_alpha_T7,bp_alpha_T8,bp_alpha_P7,bp_alpha_P8,bp_beta_Fp1,bp_beta_Fp2,bp_beta_F3,bp_beta_F4,bp_beta_C3,bp_beta_C4,bp_beta_P3,bp_beta_P4,bp_beta_O1,bp_beta_O2,bp_beta_F7,bp_beta_F8,bp_beta_T7,bp_beta_T8,bp_beta_P7,bp_beta_P8,bp_gamma_Fp1,bp_gamma_Fp2,bp_gamma_F3,bp_gamma_F4,bp_gamma_C3,bp_gamma_C4,bp_gamma_P3,bp_gamma_P4,bp_gamma_O1,bp_gamma_O2,bp_gamma_F7,bp_gamma_F8,bp_gamma_T7,bp_gamma_T8,bp_gamma_P7,bp_gamma_P8
P009,762,Qua_nhieu,2,1.119395517353856e-11,2.2922137827608206e-11,2.438157927249148e-11,1.6258158531775924e-11,1.7170281670273107e-09,5.389374679385216e-12,6.893210979696677e-10,5.2074931990046015e-12,2.003354674305354e-10,5.244217996770111e-12,1.1757109548343383e-09,1.668681576556892e-11,7.731139889163069e-10,5.033110827220498e-12,4.174107315306814e-10,1.70685126718886e-11,1.2284821451355326e-12,8.004414915696056e-12,1.5760559782991608e-11,4.994827311199794e-12,1.230348088711318e-10,4.8768700188468995e-12,2.928345051201109e-10,5.122177710626453e-12,1.7346189808538674e-10,1.3195662828621917e-11,2.0769092765955087e-10,5.028673551569796e-12,2.33020485697813e-10,1.5370920681059638e-11,1.2830843262351853e-10,6.429209111638882e-12,4.833286178384646e-13,3.200826263267891e-12,3.570014325370216e-12,4.176266924287329e-12,5.89723766453052e-11,1.0830164318714767e-12,3.8898304422946513e-11,1.3259826021469855e-12,2.3262300304030873e-11,1.758065047626151e-12,4.985700260812105e-11,1.3730311956633594e-12,5.1144308415717766e-11,1.6741316567872661e-12,8.707097408521416e-12,1.2664489934491354e-12,6.248432161646519e-13,2.0110925021402477e-12,2.654088200840071e-12,3.681389578365668e-12,9.303531718186481e-11,4.737053395931932e-12,4.7988854217534986e-11,4.377166565722433e-12,4.8649064619060656e-11,4.080179841288918e-12,5.578017559119221e-11,3.897100834783195e-12,3.5433107142802694e-11,3.878097596901676e-12,2.7567321700481933e-11,2.9453822255476685e-12,6.417190419414357e-13,2.9824530760245216e-12,3.5956977787805414e-12,2.475883021016985e-12,6.43950537717152e-11,3.892332919850267e-12,1.7744154062517088e-11,3.1185358311709057e-12,1.6280432780090322e-10,4.508931787249269e-12,3.478178813710593e-11,3.2922720126187437e-12,3.935354986395726e-11,4.036813577587831e-12,3.4636188794770965e-11,2.3940139559018986e-12
P009,453,Khong_du,0,3.6173749883873277e-12,7.868250760758068e-12,8.290211920861515e-12,3.917510499151026e-12,4.32179952429747e-10,8.03702304952572e-12,2.3983093608581473e-10,8.729501060603365e-12,1.6531214697531903e-10,2.128923122713781e-12,3.5802282074674797e-10,5.155846655434067e-12,2.1471662945206405e-10,8.050931526632486e-12,3.69213547523769e-10,1.096225564053999e-12,1.6756362786884052e-12,3.782921182117018e-12,8.503526718126535e-12,6.332730414268065e-12,3.145322163530821e-10,6.113467351264335e-12,5.5232713367856435e-11,3.921878689845786e-12,7.880537827788077e-11,1.102668002048545e-11,6.305041667714211e-11,2.957260836071903e-12,1.8065107549791317e-10,3.0849533126435263e-12,3.1754836087549035e-11,5.629729943235789e-12,1.3571787580278383e-12,1.5703919714379503e-12,5.890430431463361e-12,6.562344195933047e-12,1.6680162253425854e-10,3.3932423702479596e-12,1.0911897517239238e-10,4.568895145091301e-12,5.212962905362003e-11,8.121639865752511e-12,3.1487669571058337e-10,4.108344681251816e-12,9.65886940653952e-11,2.9746446318302005e-12,9.932870915745725e-11,6.7476394471281705e-12,1.6327809302948226e-12,3.755787318675098e-12,9.479173154345036e-12,4.05333480151473e-12,1.7987805086716195e-10,2.4014499752790778e-12,9.800427473965355e-11,2.4829414180213812e-12,1.4922446432331176e-10,3.892033779165602e-12,1.6384542390477084e-10,3.0788804569856055e-12,1.8049584248317027e-10,2.8399735697704835e-12,8.864032116324562e-11,1.8528502075998627e-12,2.887491873657739e-12,3.4520905475665514e-12,1.4994398422005635e-11,8.225409024127604e-12,1.1156352182748009e-10,3.9799077891300685e-12,7.752775882245913e-11,6.486779823667201e-12,2.5322702530899145e-10,1.005686055602625e-11,1.2282755484408053e-10,5.6259667520914315e-12,1.8718655290210382e-10,6.117096783341673e-12,6.520793052254402e-11,4.739147939175789e-12
P009,453,Khong_du,0,1.0527184957611645e-11,8.091223671427068e-12,1.4784330771642413e-10,1.3600129956289805e-11,6.702461221190746e-10,1.197277636680767e-11,7.836067868999448e-10,2.335819237200919e-11,1.9754377312856224e-10,9.083460556513553e-12,4.928339287523203e-10,1.0582970763997804e-11,1.0075950290781782e-09,7.610698306804891e-12,3.5667501358539746e-11,2.6963303480083747e-12,1.2656547181540984e-12,8.430646654859168e-12,2.1866437961860647e-11,5.127040814911144e-12,2.803070043326083e-10,1.2806565114555366e-11,7.084864961831686e-11,1.4681635676303142e-11,4.678778211602481e-11,9.026787400254378e-12,1.647041542846e-10,6.991862399070697e-12,1.8174525578863007e-10,1.6345040258063055e-11,8.719926416906717e-11,6.706326410377221e-12,7.283026729317286e-13,3.353924313761029e-12,1.3759696771151198e-11,3.330882301838205e-12,1.5203420782711712e-10,6.832256831785154e-12,9.499965471438039e-11,1.4556984417279428e-11,1.6618670076083735e-11,5.142942666311625e-12,1.3446856116857495e-10,5.9715453095787895e-12,1.6473706366291085e-10,1.1310704206417492e-11,7.78629267384681e-11,2.988529275718124e-12,1.1175548173074378e-12,6.154086002099412e-12,9.692873426987897e-12,2.471522763280111e-12,2.4043090633068996e-10,9.056967822451376e-12,8.991008390499294e-11,9.140372624857117e-12,5.602991917692932e-11,5.2536775880395755e-12,7.186293046542368e-11,3.741544728848091e-12,9.434195879416332e-11,9.71456950365064e-12,1.3615468535810342e-10,3.9340199627839296e-12,9.28943062252215e-13,2.9404758783710244e-12,7.1286052196767195e-12,3.7645639255413894e-12,2.3097787586646927e-10,6.263673142248427e-12,7.290979025745281e-11,6.631500980843748e-12,4.5893435998906586e-11,4.1978955671527096e-12,1.548976095108753e-10,4.43179785870182e-12,1.0941415503511175e-10,7.137998281424729e-12,1.2886656022679775e-10,3.4845928602796524e-12
P009,453,Khong_du,0,4.934215870254078e-13,6.302129193835641e-12,8.602144347247917e-12,2.2656694438048037e-11,9.997219037424439e-11,8.334889716452894e-12,2.383777534042218e-10,8.480082876499108e-12,8.630467001943696e-11,3.2351880544183116e-11,1.1779611647599232e-10,1.208022587469433e-11,8.304242187783864e-11,1.1903448369772385e-11,2.1742415846673125e-10,1.8384683114725735e-11,1.9969796428211116e-13,1.9336477333213068e-12,7.704590721962487e-13,2.7620340728591718e-12,1.3195763955509507e-11,2.2556268202997775e-12,4.089566986560175e-11,8.977968857202219e-13,9.768849398782126e-12,2.107449869103012e-12,6.545897290847477e-12,1.345597329234612e-12,1.9930699378502748e-11,2.4486513509855195e-12,4.749406084502121e-11,2.0231620127980807e-12,6.316285217803938e-13,1.4538773825538794e-12,2.298406835871262e-12,2.0759400153302014e-12,1.0079869552273733e-11,3.284520789683245e-12,1.512939583503442e-11,3.2343347335463823e-12,9.949794566076812e-12,5.581564689699021e-12,1.0423166163774619e-11,2.9667353895004334e-12,4.9309428096293305e-11,3.67217487503695e-12,1.285022683686464e-10,4.428965732270963e-12,5.5702092126598e-13,5.501995224173606e-13,2.876538568014058e-12,3.0671835131310333e-12,9.25317998293088e-12,2.1398166688404163e-12,3.7864284978704724e-11,2.9270220881967443e-12,8.182589101149776e-12,3.5822074973948667e-12,8.947178322547506e-12,1.9098854361577418e-12,5.944986325540047e-11,3.850226641562508e-12,2.518951270819647e-11,2.437321574958961e-12,6.238472628184856e-13,8.186231112912593e-13,4.188068038235614e-12,3.3319047977977834e-12,1.2288657547562775e-11,2.3081823700764725e-12,5.2567658921575334e-11,2.083159767703545e-12,9.656498653585142e-12,3.160669045837686e-12,1.5636610808841076e-11,1.6969239506009811e-12,3.025872787072343e-11,1.8684042394685764e-12,6.258156638121759e-11,2.6120749316810496e-12
P009,453,Khong_du,0,7.60747903033065e-12,7.241396678577809e-13,9.643960146009399e-11,3.66515457810141e-12,2.378610493814936e-10,6.61028203463617e-12,2.3241615902111699e-10,4.975470514570571e-12,5.311029140231174e-10,6.5272871521677505e-12,5.036618747477365e-10,3.960366340202661e-12,1.1656664959623025e-10,5.480794247441374e-12,3.35060341768991e-11,4.199072648148976e-12,1.4621763912051454e-12,1.0761108489088654e-12,1.3671842133959981e-11,8.593661706820597e-13,9.866612298176024e-11,1.8059119944219042e-12,1.5828104737129362e-11,2.333168814188009e-12,8.219081109386101e-11,3.326646418132418e-12,4.811093639875948e-11,2.1081080268289105e-12,4.631450086669332e-11,3.491551449191732e-12,4.7042627279290714e-11,1.3798616608083854e-12,1.5683707129850351e-12,5.093649965501372e-12,1.626503483072307e-11,8.279194791868445e-12,1.5260236979710398e-10,3.907820366113249e-12,8.083935081203704e-11,4.347164402594277e-12,1.5794288685355418e-10,2.2405405823913967e-11,1.1608265342470802e-10,1.1244664686048117e-11,4.864829167349628e-11,1.2197373085517558e-11,4.683918168254416e-11,1.1094610684448324e-11,2.4338595905617812e-12,7.238335951071101e-12,2.1105995266335207e-11,7.325835554306615e-12,1.3898463302842826e-10,6.5304644478142194e-12,1.0747498211034822e-10,8.374158079117028e-12,1.0332764529012398e-10,1.3522327171100983e-11,1.2457493037729838e-10,1.0487759841466942e-11,8.120627930559185e-11,8.447674073184511e-12,7.970789542491389e-11,8.293258393526187e-12,1.6552230570904499e-12,3.3410936061648486e-12,2.2586887467091013e-11,3.750071979929345e-12,1.4040730547945407e-10,3.9409228402532575e-12,5.666819569672768e-11,4.6318503163866245e-12,1.4094877392634155e-10,8.6569936601209e-12,7.18588914589936e-11,4.845879433634152e-12,1.2992584752644165e-10,6.187398038657563e-12,7.570136057948831e-11,4.671397599479421e-12
P009,453,Khong_du,0,2.4486625540387183e-12,1.1453380354201706e-11,2.0920101847035614e-11,3.5329728988940386e-12,6.613959899821781e-11,2.0953488224447705e-12,2.927170927291505e-11,2.169144396316768e-12,2.2717199229117752e-10,7.454890286581713e-12,5.044775332021781e-11,1.8615680001216325e-12,2.3817342675833355e-11,5.751313404932962e-12,1.1292372429976859e-11,1.5758829996399663e-12,2.0984407496014994e-12,5.953926583473042e-12,2.4299826264806266e-11,1.0386549447058345e-12,4.659457291898215e-11,1.3227006719932603e-12,1.1553388292959251e-11,8.463972733277111e-13,1.178417703716633e-10,3.884046058550213e-13,3.017682657027035e-11,1.5850604941207655e-12,6.592695397287378e-12,1.91034390560365e-12,2.1293408288654764e-11,6.899633955392943e-13,1.2728775690057498e-12,3.138285486745344e-12,1.7759337527402016e-11,1.9347410863746213e-12,6.861215174522178e-11,1.3524397048884988e-12,6.785861863377213e-12,2.278598566316929e-12,9.849960082266424e-11,1.5684982533946586e-12,1.2180619422490028e-10,3.38624653588086e-12,4.8203842100532645e-12,1.511779308874308e-12,1.9428843401681583e-11,1.145263087526807e-12,1.614151273917184e-12,1.6125657628180128e-12,1.9266460137832905e-11,2.4564929527959313e-12,8.076268259029798e-11,1.9857221320280486e-12,9.440184749653943e-12,2.0946883755884377e-12,7.874387894512722e-11,3.183650715201071e-12,3.9694285093343195e-11,1.9920169462933997e-12,6.3760049969859986e-12,2.4442376962392605e-12,1.3695547018933844e-11,1.654744462328211e-12,1.1845479345314078e-12,2.1767143019057126e-12,1.0883288870233187e-11,3.684594161298188e-12,9.11795004966994e-11,1.8161417328824108e-12,1.2319940717960315e-11,3.1755115666088357e-12,1.341051212642294e-10,3.4528386943879807e-12,5.39377179072356e-11,1.892751098897916e-12,9.262358546621559e-12,3.2212543837471687e-12,1.5232426634922687e-11,2.448825031568783e-12
P009,893,Qua_nhieu,2,4.452961579939072e-12,7.400131601232484e-11,4.286603686825066e-12,3.941602833359449e-12,2.9468080587194766e-11,2.69402505801581e-12,1.5494441729011232e-10,4.2086162142893966e-12,2.1023057761352896e-10,9.28995782524304e-12,1.7785684168121007e-10,1.572517285898988e-12,7.876327264399152e-11,3.674800424534818e-12,1.746571167382677e-10,6.660231298794541e-12,6.55575139089328e-13,1.2762600713664395e-11,1.2366338923000307e-12,1.553389919885951e-12,3.9412809745432235e-12,7.585026961536906e-13,3.126590958311424e-11,1.650397189729349e-12,1.304754765220144e-10,2.350982258409758e-12,6.083776162335658e-11,1.0532712733712442e-12,3.196859363846014e-11,9.821081028451873e-13,7.747224272759585e-12,8.768297912118071e-13,5.755423308198482e-13,8.52758515262452e-12,2.6880075178396905e-12,6.900072625166166e-13,3.799578650861789e-12,6.926349490380354e-13,2.0892751429391815e-11,8.711433230494868e-13,1.087053980537886e-10,1.8109956861295463e-12,2.293345979279049e-11,6.81882426646559e-13,2.281503346194528e-11,5.753801200351913e-13,2.289142618111062e-11,5.90154307540969e-13,4.662483326935435e-13,6.936220139317479e-12,1.961541263014381e-12,2.216967571999669e-12,6.335531095261837e-12,1.3103280393789575e-12,5.8086339972646104e-11,2.883352916672567e-12,6.746112382664193e-11,3.2032301204982686e-12,2.3846005589910763e-11,1.3384413049288397e-12,4.0361827209308475e-11,1.6757810339395959e-12,1.575800653818091e-11,1.5584987107740284e-12,3.145303633794009e-13,2.6194990998770975e-11,3.648534788414501e-12,1.753259576346345e-12,4.964860633586196e-12,7.719222102754213e-13,7.763610824950084e-11,1.966943940056902e-12,7.897555790558172e-11,1.770736305211377e-12,2.6616401645948026e-11,1.0902264545686803e-12,4.8529841503677634e-11,1.8337894707596384e-12,2.3769890834369827e-11,1.3052482056194748e-12
P009,893,Qua_nhieu,2,1.592314723708794e-11,1.8946062556362263e-11,1.446383702233525e-10,2.8214541718456875e-12,9.229442452418633e-10,2.1150984463918442e-11,5.322648492479261e-10,1.624786273331851e-11,2.7794020295088276e-10,1.6777765565684385e-11,2.2651621273282424e-10,3.1111504997040386e-11,2.4114853625047765e-10,1.119334377199907e-11,5.991495534063749e-11,7.436403338392039e-12,2.544588607586761e-13,1.396574024613773e-12,5.67085244752679e-12,1.013891993634271e-12,2.375366966800009e-10,2.5191909932450146e-12,7.607506251891466e-11,2.476811924997118e-12,1.912192001401422e-11,1.1787816041504454e-12,5.801981811372883e-11,6.573648309814371e-13,5.538011584862985e-11,1.234226557180621e-12,3.316276104243116e-11,7.254772458204597e-13,5.968006078928137e-13,3.4793491064417926e-12,9.612598226891545e-12,4.443419776219642e-12,1.746870715529923e-10,2.6139069401493557e-12,8.753509326030388e-11,5.406209697035253e-12,4.149697731962233e-11,4.663680446991e-12,1.634809266263165e-10,5.159020380391613e-12,8.801308287065552e-11,6.67386972606206e-12,2.9005961069872528e-11,2.7967032351639283e-12,2.1448164290849875e-12,9.156152586033452e-12,2.840278479212123e-11,4.170849576031147e-12,2.7733834442316184e-10,6.952600421583647e-12,7.837311204253928e-11,1.5105691571740122e-11,7.490284882031128e-11,7.359324923334203e-12,2.5218437600583064e-10,8.158968899908601e-12,2.1235387401305715e-10,1.6605225793266894e-11,1.809253387814823e-10,5.3332229567648756e-12,5.431929858519332e-13,4.655290404211386e-12,1.0358941202045693e-11,1.822724457156614e-12,2.2021993843059284e-10,5.032615147602706e-12,1.24848116877967e-10,7.661542489570834e-12,7.351225267447827e-11,3.908771254063521e-12,1.3722152054705367e-10,3.643560290327892e-12,1.2390701996261604e-10,7.234049991130038e-12,1.0747248282044906e-10,2.415590371556075e-12
P009,893,Qua_nhieu,2,4.950405297621327e-13,5.717407605546518e-13,1.1728096048056313e-12,4.1255231593478956e-12,7.783077317202083e-11,8.377691667493766e-13,1.2539441916688455e-11,1.383853053598351e-13,7.258687511170724e-12,2.074347955644228e-13,7.667940165900427e-11,4.059867818404966e-13,3.429930185440134e-11,1.6593339566143175e-12,5.750109497322674e-11,1.0753766583040966e-12,5.038076794292214e-13,3.1389296525263583e-12,2.1488713732555087e-12,7.857964541104861e-13,9.155388831140167e-11,3.2186071442032333e-13,8.700215008760928e-11,1.4914282103650798e-12,9.653890250636168e-11,3.3298383854471996e-12,8.541857461109934e-11,1.5548626796951448e-12,3.265271099594599e-11,5.895308222732194e-13,1.2079771212575678e-11,1.951027025927029e-12,7.019988565443955e-13,4.509809948034167e-12,2.2635841517209625e-12,4.0158294690586985e-12,1.3379735577887861e-10,3.889697283919978e-12,3.370147556437783e-11,3.100021980780764e-12,6.245207646893772e-11,3.820190782910607e-12,1.0022955133881557e-10,3.1771726119767406e-12,9.304201933882095e-11,4.328543249938838e-12,5.123549907676998e-11,2.5358315344498133e-12,1.1864052919800416e-12,4.424655942139155e-12,6.8460676504746005e-12,4.914298281158977e-12,1.903015821792309e-10,4.400409896132428e-12,1.1704718391052522e-10,5.175129741862723e-12,1.8956125404583281e-10,5.534868087812889e-12,8.63823658939745e-11,3.2606482677316662e-12,8.760849307979918e-11,8.292932439475029e-12,1.0179752077403792e-10,4.127357546361596e-12,8.895528897177359e-13,3.620798806971427e-12,4.386101032653742e-12,3.836386078380292e-12,2.4258384767684075e-10,5.770935410488783e-12,8.111236311348862e-11,4.169159194539367e-12,9.570924837797587e-11,3.870472040098858e-12,1.1178752617355502e-10,3.5298503647884066e-12,1.079268928149251e-10,5.5394783617442316e-12,7.861310269956466e-11,2.7836534977168557e-12
P009,893,Qua_nhieu,2,3.4695538202248893e-13,9.982810530586914e-13,1.9314759419777365e-11,4.273916257696853e-12,3.305977851875285e-10,3.162476380579434e-13,3.1705865271273646e-10,3.278395992024454e-12,4.2247903942686226e-10,4.099644711466035e-12,1.3027141487218243e-10,2.5085108954380536e-12,2.3935753616153675e-10,3.3602511852025186e-12,4.2095484353299276e-10,3.74883864623492e-12,3.670732115095377e-12,7.487625614613017e-12,1.3147724514742731e-11,1.95842014476906e-11,8.110151023596709e-11,1.6844520312500094e-11,4.295473071463414e-11,1.946406422149994e-11,2.2270181780014e-10,2.3494414578126534e-11,1.274854112293826e-10,1.6911290446774787e-11,9.292193299256958e-11,1.5478654015716483e-11,1.637008750209989e-10,1.6375806745068295e-11,1.2673648561526103e-12,2.8947877907824328e-12,4.242810550919053e-12,5.595502294924993e-12,2.3295960442842273e-11,3.0639509601993916e-12,7.08266247861424e-11,7.0225377536652324e-12,8.685156307317526e-11,2.435199231539199e-12,1.1309437311008676e-10,6.284010543756154e-12,8.109186155319432e-11,3.477284587112988e-12,1.3470129210996124e-10,3.1358174951559177e-12,2.2893941885003136e-12,4.912396207650614e-12,5.480292106261467e-12,1.2618959234399493e-11,9.656005791817292e-11,9.822733073096465e-12,6.494609213540455e-11,1.1002377412452577e-11,9.176652364893557e-11,9.225526939307643e-12,7.069264339635226e-11,1.1157274945783795e-11,4.0884520123360557e-11,5.994437495489298e-12,3.360675742462196e-10,1.0330284990530643e-11,2.3189277447617895e-12,7.482230385157408e-12,7.244990034058348e-12,6.540881057821578e-12,6.922739712121607e-11,8.816384718331895e-12,6.266145066094674e-11,7.00161004771221e-12,5.263209286375237e-11,9.459256093480976e-12,5.3432550008555356e-11,9.29386161901541e-12,9.953401252455147e-11,1.0607096385686674e-11,2.1652760045242177e-10,9.943543924865308e-12
P009,258,Khong_du,0,2.6570063333519026e-12,5.303995015800512e-12,1.1698195050406531e-11,1.4786173309266422e-11,1.5822172096164538e-09,1.5368484350389602e-11,4.613290271635803e-10,4.652227040961013e-12,6.407532838063131e-10,1.5056265933520603e-11,8.937204497506615e-10,7.374490016924282e-12,4.1959982239314637e-10,1.3402099615060249e-11,4.756195959809721e-10,1.1075280349739845e-11,8.073985799676262e-13,4.28030472158595e-12,4.0619518294518246e-12,3.653047543121568e-12,9.303499837658096e-11,3.4642438107255162e-12,4.805201513871752e-11,3.603863644263574e-12,1.3240427089832293e-10,6.95625324555662e-12,7.425731240645074e-11,3.3520190109986683e-12,5.433825633904829e-11,3.252599624731063e-12,8.021333161555266e-11,4.6754728067942815e-12,7.405889352373686e-13,2.5369504254817974e-12,3.774611215405051e-12,3.107611881726132e-12,4.353716005507803e-11,1.856610954046458e-12,1.5469835491881954e-11,1.5552935902755183e-12,1.5487666757735282e-10,2.410420804892386e-12,4.739867671565227e-11,1.6736559521068939e-12,2.3622094527568455e-11,1.933416645071075e-12,8.091909837455905e-11,2.3608328407837234e-12,8.358489137068345e-13,2.3651422651277713e-12,3.2221443599426394e-12,3.2679393756413214e-12,8.033156893923689e-11,3.2368183837666385e-12,3.0220930172407743e-11,3.844141929790022e-12,5.647095449066014e-11,3.660267980017331e-12,2.6743915420509986e-11,3.003906209371919e-12,5.8073121539300264e-11,3.908819135099471e-12,6.028254721268738e-11,2.8107648112604234e-12,1.4236856531676834e-12,2.486483009239129e-12,2.5921118692967208e-12,3.0706088828857597e-12,4.1985351586675723e-11,1.7357412402959562e-12,3.206220161432198e-11,2.321710793539811e-12,6.552517429850963e-11,2.843830221483851e-12,5.777947358020713e-11,2.4266517306855316e-12,5.376934985838608e-11,3.995488077561405e-12,1.6123149253726904e-10,3.2542189563686684e-12
