inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,11,0.6557793768246969,0.6133333333333333,35,0.6285714285714286,0.48295454545454547,0.44848484848484843,"[0.875, 0.09090909090909091]","[0.6774193548387096, 0.25]","[0.7636363636363636, 0.13333333333333333]","[24, 11]",0.8393052424703326,0.37142857142857144,-0.041189931350114506
1,12,0.6409369508425394,0.68,35,0.6,0.46212121212121215,0.4328703703703704,"[0.8333333333333334, 0.09090909090909091]","[0.6666666666666666, 0.2]","[0.7407407407407408, 0.12500000000000003]","[24, 11]",0.8226103442055839,0.4,-0.0888888888888888
2,1,0.7222329179445902,0.4,35,0.6,0.5359848484848485,0.5359848484848485,"[0.7083333333333334, 0.36363636363636365]","[0.7083333333333334, 0.36363636363636365]","[0.7083333333333334, 0.36363636363636365]","[24, 11]",0.6904595255851745,0.4,0.0719696969696969
2,2,0.6971664436658224,0.52,35,0.6285714285714286,0.5568181818181819,0.5578231292517007,"[0.75, 0.36363636363636365]","[0.72, 0.4]","[0.7346938775510204, 0.380952380952381]","[24, 11]",0.6887267436300005,0.37142857142857144,0.11650485436893199
2,3,0.711029683748881,0.48,35,0.7428571428571429,0.6401515151515151,0.6503884572697003,"[0.9166666666666666, 0.36363636363636365]","[0.7586206896551724, 0.6666666666666666]","[0.830188679245283, 0.4705882352941177]","[24, 11]",0.6926616992269243,0.2571428571428571,0.31965442764578833
2,4,0.6787451879183451,0.64,35,0.7142857142857143,0.5700757575757576,0.5535714285714286,"[0.9583333333333334, 0.18181818181818182]","[0.71875, 0.6666666666666666]","[0.8214285714285714, 0.28571428571428575]","[24, 11]",0.6936426401138306,0.2857142857142857,0.17452830188679247
2,5,0.7081433765093486,0.5733333333333334,35,0.6571428571428571,0.553030303030303,0.5512820512820512,"[0.8333333333333334, 0.2727272727272727]","[0.7142857142857143, 0.42857142857142855]","[0.7692307692307692, 0.33333333333333326]","[24, 11]",0.6982750126293727,0.34285714285714286,0.11764705882352955
2,6,0.6726854165395101,0.6533333333333333,35,0.5714285714285714,0.46590909090909094,0.4582043343653251,"[0.75, 0.18181818181818182]","[0.6666666666666666, 0.25]","[0.7058823529411765, 0.2105263157894737]","[24, 11]",0.7019698619842529,0.42857142857142855,-0.07361963190184051
2,7,0.68001624584198,0.6666666666666666,35,0.4,0.365530303030303,0.3669250645994832,"[0.4583333333333333, 0.2727272727272727]","[0.5789473684210527, 0.1875]","[0.5116279069767442, 0.2222222222222222]","[24, 11]",0.7081296563148498,0.6,-0.239460370994941
2,8,0.6938985538482666,0.5333333333333333,35,0.3142857142857143,0.42613636363636365,0.30000000000000004,"[0.125, 0.7272727272727273]","[0.5, 0.27586206896551724]","[0.2, 0.4]","[24, 11]",0.7282121096338544,0.6857142857142857,-0.10236220472440949
2,9,0.7071781746546427,0.5066666666666667,35,0.3142857142857143,0.42613636363636365,0.30000000000000004,"[0.125, 0.7272727272727273]","[0.5, 0.27586206896551724]","[0.2, 0.4]","[24, 11]",0.7261256865092687,0.6857142857142857,-0.10236220472440949
2,10,0.6467227943738302,0.6266666666666667,35,0.34285714285714286,0.42234848484848486,0.3407043407043407,"[0.20833333333333334, 0.6363636363636364]","[0.5555555555555556, 0.2692307692307692]","[0.30303030303030304, 0.37837837837837834]","[24, 11]",0.7232198255402701,0.6571428571428571,-0.1134163208852006
2,11,0.6690821878115336,0.5333333333333333,35,0.34285714285714286,0.4715909090909091,0.3229604709840202,"[0.125, 0.8181818181818182]","[0.6, 0.3]","[0.20689655172413793, 0.43902439024390244]","[24, 11]",0.7315265706607273,0.6571428571428571,-0.038709677419354716
2,12,0.7263074517250061,0.56,35,0.5142857142857142,0.49810606060606055,0.48751076658053394,"[0.5416666666666666, 0.45454545454545453]","[0.6842105263157895, 0.3125]","[0.6046511627906976, 0.3703703703703703]","[24, 11]",0.7117176992552621,0.4857142857142857,-0.003372681281618828
2,13,0.6374451581637065,0.76,35,0.4,0.4640151515151515,0.4,"[0.2916666666666667, 0.6363636363636364]","[0.6363636363636364, 0.2916666666666667]","[0.4, 0.4]","[24, 11]",0.7322186708450318,0.6,-0.05451936872309915
3,1,0.7159846680504935,0.45714285714285713,40,0.65,0.5595238095238095,0.561128526645768,"[0.7857142857142857, 0.3333333333333333]","[0.7333333333333333, 0.4]","[0.7586206896551724, 0.3636363636363636]","[28, 12]",0.6926522254943848,0.35,0.125
3,2,0.6908765094620841,0.6285714285714286,40,0.425,0.4464285714285714,0.41587301587301584,"[0.39285714285714285, 0.5]","[0.6470588235294118, 0.2608695652173913]","[0.4888888888888888, 0.3428571428571428]","[28, 12]",0.7006871581077576,0.575,-0.08490566037735836
3,3,0.6872337290218898,0.6142857142857143,40,0.375,0.43452380952380953,0.37460913070669166,"[0.2857142857142857, 0.5833333333333334]","[0.6153846153846154, 0.25925925925925924]","[0.3902439024390244, 0.358974358974359]","[28, 12]",0.7080208778381347,0.625,-0.09649122807017552
3,4,0.6878437297684806,0.6571428571428571,40,0.6,0.5476190476190477,0.5441595441595442,"[0.6785714285714286, 0.4166666666666667]","[0.7307692307692307, 0.35714285714285715]","[0.7037037037037038, 0.3846153846153846]","[28, 12]",0.7040505051612854,0.4,0.09090909090909094
3,5,0.6878545233181544,0.5714285714285714,40,0.35,0.39285714285714285,0.3483709273182957,"[0.2857142857142857, 0.5]","[0.5714285714285714, 0.23076923076923078]","[0.38095238095238093, 0.3157894736842105]","[28, 12]",0.7161683559417724,0.65,-0.1607142857142858
3,6,0.6766576307160513,0.6142857142857143,40,0.25,0.4166666666666667,0.19999999999999998,"[0.0, 0.8333333333333334]","[0.0, 0.2631578947368421]","[0.0, 0.39999999999999997]","[28, 12]",0.7305894613265991,0.75,-0.10294117647058809
3,7,0.6807103361402239,0.5285714285714286,40,0.325,0.375,0.32457786116322696,"[0.25, 0.5]","[0.5384615384615384, 0.2222222222222222]","[0.3414634146341463, 0.30769230769230765]","[28, 12]",0.7233935713768005,0.675,-0.1842105263157896
3,8,0.6621698226247515,0.6571428571428571,40,0.45,0.41666666666666663,0.41333333333333333,"[0.5, 0.3333333333333333]","[0.6363636363636364, 0.2222222222222222]","[0.56, 0.26666666666666666]","[28, 12]",0.7274720788002014,0.55,-0.14583333333333348
3,9,0.6869116050856454,0.6428571428571429,40,0.525,0.44642857142857145,0.44727272727272727,"[0.6428571428571429, 0.25]","[0.6666666666666666, 0.23076923076923078]","[0.6545454545454545, 0.24000000000000002]","[28, 12]",0.7368989944458008,0.475,-0.10465116279069764
3,10,0.6445682389395577,0.7,40,0.325,0.3273809523809524,0.3142857142857143,"[0.32142857142857145, 0.3333333333333333]","[0.5294117647058824, 0.17391304347826086]","[0.39999999999999997, 0.22857142857142854]","[28, 12]",0.7705617427825928,0.675,-0.2735849056603772
3,11,0.659483448096684,0.6285714285714286,40,0.25,0.25,0.24242424242424243,"[0.25, 0.25]","[0.4375, 0.125]","[0.3181818181818182, 0.16666666666666666]","[28, 12]",0.7804521441459655,0.75,-0.38888888888888884
