subject,ma_mau,substance,intensity,band,t_center,power
P022,S2_7,Sucralose,7,alpha,8.5,5.452914795822747e-10
P022,S2_5,Sucralose,5,alpha,8.5,4.954043261558521e-11
P022,S2_12,Sucralose,12,alpha,8.5,3.826280218723954e-11
P022,S1_12,Sucrose,12,alpha,8.5,1.5770248974186226e-11
P022,H2O,Water,0,alpha,8.5,5.3761466198397005e-11
P022,S1_7,Sucrose,7,alpha,8.5,1.2476873503984012e-10
P022,S1_5,Sucrose,5,alpha,8.5,6.580633487764264e-11
P022,S1_7,Sucrose,7,alpha,8.5,1.8313362133011978e-11
P022,S1_5,Sucrose,5,alpha,8.5,2.1336064757849328e-10
P022,S1_12,Sucrose,12,alpha,8.5,1.024610149549272e-10
P022,S2_12,Sucralose,12,alpha,8.5,1.0088434110131915e-10
P022,H2O,Water,0,alpha,8.5,9.532736000043025e-11
P022,S2_7,Sucralose,7,alpha,8.5,6.09240342628725e-11
P022,S2_5,Sucralose,5,alpha,8.5,1.1082834195312866e-10
P022,S2_7,Sucralose,7,beta,8.5,9.657246071119102e-10
P022,S2_5,Sucralose,5,beta,8.5,1.7746919229883707e-10
P022,S2_12,Sucralose,12,beta,8.5,1.1597275478746501e-10
P022,S1_12,Sucrose,12,beta,8.5,2.433062718085396e-11
P022,H2O,Water,0,beta,8.5,1.486835392278062e-10
P022,S1_7,Sucrose,7,beta,8.5,3.471992911026363e-10
P022,S1_5,Sucrose,5,beta,8.5,2.0687427296357653e-10
P022,S1_7,Sucrose,7,beta,8.5,3.941685739426416e-11
P022,S1_5,Sucrose,5,beta,8.5,3.740780729014345e-10
P022,S1_12,Sucrose,12,beta,8.5,1.7366348017627487e-10
P022,S2_12,Sucralose,12,beta,8.5,3.33456488783003e-10
P022,H2O,Water,0,beta,8.5,1.14465305693465e-10
P022,S2_7,Sucralose,7,beta,8.5,1.2260797250192396e-10
P022,S2_5,Sucralose,5,beta,8.5,4.2492904707072205e-10
P022,S2_7,Sucralose,7,gamma,8.5,1.1185174300514532e-09
P022,S2_5,Sucralose,5,gamma,8.5,4.930344950808297e-10
P022,S2_12,Sucralose,12,gamma,8.5,1.1071160381385856e-10
P022,S1_12,Sucrose,12,gamma,8.5,2.8738292880967766e-11
P022,H2O,Water,0,gamma,8.5,1.686188543191704e-10
P022,S1_7,Sucrose,7,gamma,8.5,5.159179080961184e-10
P022,S1_5,Sucrose,5,gamma,8.5,1.5614608331346433e-10
P022,S1_7,Sucrose,7,gamma,8.5,4.223089183403458e-11
P022,S1_5,Sucrose,5,gamma,8.5,4.94798314131217e-10
P022,S1_12,Sucrose,12,gamma,8.5,1.9804179975604895e-10
P022,S2_12,Sucralose,12,gamma,8.5,3.674588364867496e-10
P022,H2O,Water,0,gamma,8.5,1.1855880996256959e-10
P022,S2_7,Sucralose,7,gamma,8.5,1.6568052884743233e-10
P022,S2_5,Sucralose,5,gamma,8.5,3.686524247994892e-10
P022,S2_7,Sucralose,7,delta,9.0,1.4519504718432044e-08
P022,S2_5,Sucralose,5,delta,9.0,9.521841984704986e-10
P022,S2_12,Sucralose,12,delta,9.0,2.341138759649646e-10
P022,S1_12,Sucrose,12,delta,9.0,1.3677138490457831e-11
P022,H2O,Water,0,delta,9.0,4.39897947123712e-10
P022,S1_7,Sucrose,7,delta,9.0,7.184799982134598e-11
P022,S1_5,Sucrose,5,delta,9.0,2.390423239079368e-10
P022,S1_7,Sucrose,7,delta,9.0,7.790458516392985e-11
P022,S1_5,Sucrose,5,delta,9.0,3.7203712984959124e-10
P022,S1_12,Sucrose,12,delta,9.0,4.041698155107216e-10
P022,S2_12,Sucralose,12,delta,9.0,1.5567803825767513e-10
P022,H2O,Water,0,delta,9.0,3.6348286771358214e-11
P022,S2_7,Sucralose,7,delta,9.0,1.347985246319477e-10
P022,S2_5,Sucralose,5,delta,9.0,1.234643265665326e-09
P022,S2_7,Sucralose,7,theta,9.0,4.2892875218642375e-09
P022,S2_5,Sucralose,5,theta,9.0,3.1427722254783235e-10
P022,S2_12,Sucralose,12,theta,9.0,1.383629191949562e-10
P022,S1_12,Sucrose,12,theta,9.0,1.61996548922282e-11
P022,H2O,Water,0,theta,9.0,3.4166786803622354e-10
P022,S1_7,Sucrose,7,theta,9.0,5.943566449717878e-10
P022,S1_5,Sucrose,5,theta,9.0,1.4917935335002045e-10
P022,S1_7,Sucrose,7,theta,9.0,4.060111215498702e-11
P022,S1_5,Sucrose,5,theta,9.0,5.154554262875595e-10
P022,S1_12,Sucrose,12,theta,9.0,8.684119974582657e-11
P022,S2_12,Sucralose,12,theta,9.0,1.5599076472596932e-10
P022,H2O,Water,0,theta,9.0,4.721479495387211e-11
P022,S2_7,Sucralose,7,theta,9.0,1.8622329063865173e-10
P022,S2_5,Sucralose,5,theta,9.0,2.2350887759151944e-10
P022,S2_7,Sucralose,7,alpha,9.0,9.234442243533498e-10
P022,S2_5,Sucralose,5,alpha,9.0,5.229206386281402e-11
P022,S2_12,Sucralose,12,alpha,9.0,5.834696056510997e-11
P022,S1_12,Sucrose,12,alpha,9.0,1.7605431319257505e-11
P022,H2O,Water,0,alpha,9.0,1.0338537072393342e-10
P022,S1_7,Sucrose,7,alpha,9.0,1.6160735884383097e-10
P022,S1_5,Sucrose,5,alpha,9.0,2.009975546214771e-10
P022,S1_7,Sucrose,7,alpha,9.0,2.313954473315902e-11
P022,S1_5,Sucrose,5,alpha,9.0,9.688561846222412e-11
P022,S1_12,Sucrose,12,alpha,9.0,9.710883799399003e-11
P022,S2_12,Sucralose,12,alpha,9.0,8.20791271605003e-11
P022,H2O,Water,0,alpha,9.0,2.7973377993994575e-11
P022,S2_7,Sucralose,7,alpha,9.0,1.4297406397278404e-10
P022,S2_5,Sucralose,5,alpha,9.0,1.5096363739589856e-10
P022,S2_7,Sucralose,7,beta,9.0,1.1442167234428594e-09
P022,S2_5,Sucralose,5,beta,9.0,8.648298559146838e-11
P022,S2_12,Sucralose,12,beta,9.0,2.557164671873889e-10
P022,S1_12,Sucrose,12,beta,9.0,3.289777835489953e-11
P022,H2O,Water,0,beta,9.0,1.6283679421179076e-10
P022,S1_7,Sucrose,7,beta,9.0,7.821730743740651e-10
P022,S1_5,Sucrose,5,beta,9.0,4.797605892081581e-10
P022,S1_7,Sucrose,7,beta,9.0,1.2162765425990387e-10
P022,S1_5,Sucrose,5,beta,9.0,5.336689441943949e-10
P022,S1_12,Sucrose,12,beta,9.0,1.23882795907267e-10
P022,S2_12,Sucralose,12,beta,9.0,2.1117373718655196e-10
P022,H2O,Water,0,beta,9.0,1.30873845337131e-10
P022,S2_7,Sucralose,7,beta,9.0,2.500567854123865e-10
P022,S2_5,Sucralose,5,beta,9.0,4.72483384890602e-10
P022,S2_7,Sucralose,7,gamma,9.0,3.662310875214769e-10
P022,S2_5,Sucralose,5,gamma,9.0,2.6941015494772066e-10
P022,S2_12,Sucralose,12,gamma,9.0,2.937343951829596e-10
P022,S1_12,Sucrose,12,gamma,9.0,3.281846914128138e-11
P022,H2O,Water,0,gamma,9.0,3.735520030810369e-10
P022,S1_7,Sucrose,7,gamma,9.0,7.194956361626129e-10
P022,S1_5,Sucrose,5,gamma,9.0,3.7168143059458013e-10
P022,S1_7,Sucrose,7,gamma,9.0,1.0247440476291491e-10
P022,S1_5,Sucrose,5,gamma,9.0,6.452183540994214e-10
P022,S1_12,Sucrose,12,gamma,9.0,1.4784487747217676e-10
P022,S2_12,Sucralose,12,gamma,9.0,2.610667798340565e-10
P022,H2O,Water,0,gamma,9.0,1.5355359257309974e-10
P022,S2_7,Sucralose,7,gamma,9.0,3.4762114388290615e-10
P022,S2_5,Sucralose,5,gamma,9.0,8.275842405236414e-10
P022,S2_7,Sucralose,7,delta,9.5,7.784825190943703e-09
P022,S2_5,Sucralose,5,delta,9.5,3.230932311682085e-10
P022,S2_12,Sucralose,12,delta,9.5,1.880375885283205e-11
P022,S1_12,Sucrose,12,delta,9.5,9.516831027134877e-12
P022,H2O,Water,0,delta,9.5,3.00791244255199e-10
P022,S1_7,Sucrose,7,delta,9.5,1.1195287615483968e-10
P022,S1_5,Sucrose,5,delta,9.5,2.583501836830166e-10
P022,S1_7,Sucrose,7,delta,9.5,1.822277315918303e-10
P022,S1_5,Sucrose,5,delta,9.5,3.9319907249803276e-10
P022,S1_12,Sucrose,12,delta,9.5,1.3565995365467279e-10
P022,S2_12,Sucralose,12,delta,9.5,6.362478242300427e-11
P022,H2O,Water,0,delta,9.5,9.350481970191907e-11
P022,S2_7,Sucralose,7,delta,9.5,4.945999300335917e-11
P022,S2_5,Sucralose,5,delta,9.5,4.13179438061512e-10
P022,S2_7,Sucralose,7,theta,9.5,1.2327245461547166e-09
P022,S2_5,Sucralose,5,theta,9.5,1.3570182519383891e-10
P022,S2_12,Sucralose,12,theta,9.5,3.126890540350493e-11
P022,S1_12,Sucrose,12,theta,9.5,2.4932067201740197e-11
P022,H2O,Water,0,theta,9.5,2.3082745475992425e-10
P022,S1_7,Sucrose,7,theta,9.5,1.519969873079168e-10
P022,S1_5,Sucrose,5,theta,9.5,3.249700433723607e-10
P022,S1_7,Sucrose,7,theta,9.5,1.9632777677937492e-10
P022,S1_5,Sucrose,5,theta,9.5,1.7352036166803378e-10
P022,S1_12,Sucrose,12,theta,9.5,2.237238409543443e-11
P022,S2_12,Sucralose,12,theta,9.5,1.4008194709409287e-10
P022,H2O,Water,0,theta,9.5,4.553887221740949e-11
P022,S2_7,Sucralose,7,theta,9.5,2.056702876331705e-11
P022,S2_5,Sucralose,5,theta,9.5,4.407823219845202e-10
P022,S2_7,Sucralose,7,alpha,9.5,7.379266924916494e-10
P022,S2_5,Sucralose,5,alpha,9.5,5.5875392992287286e-11
P022,S2_12,Sucralose,12,alpha,9.5,1.441810276839283e-11
P022,S1_12,Sucrose,12,alpha,9.5,1.557877949361675e-11
P022,H2O,Water,0,alpha,9.5,6.32961757994227e-11
P022,S1_7,Sucrose,7,alpha,9.5,1.6639857842435196e-10
P022,S1_5,Sucrose,5,alpha,9.5,1.4570097956773828e-10
P022,S1_7,Sucrose,7,alpha,9.5,1.1401714141590497e-10
P022,S1_5,Sucrose,5,alpha,9.5,7.686605256018969e-11
P022,S1_12,Sucrose,12,alpha,9.5,5.102771734826491e-11
P022,S2_12,Sucralose,12,alpha,9.5,1.6881921017808055e-10
P022,H2O,Water,0,alpha,9.5,6.376464072465448e-11
P022,S2_7,Sucralose,7,alpha,9.5,2.6420396151764343e-11
P022,S2_5,Sucralose,5,alpha,9.5,2.855161089166229e-10
P022,S2_7,Sucralose,7,beta,9.5,1.1500369321420347e-09
P022,S2_5,Sucralose,5,beta,9.5,1.5720813821910194e-10
P022,S2_12,Sucralose,12,beta,9.5,2.8096920532141206e-11
P022,S1_12,Sucrose,12,beta,9.5,2.1849336754238898e-11
P022,H2O,Water,0,beta,9.5,1.0543111712752381e-10
P022,S1_7,Sucrose,7,beta,9.5,1.3509136740748017e-10
P022,S1_5,Sucrose,5,beta,9.5,6.633878752196896e-10
P022,S1_7,Sucrose,7,beta,9.5,7.596746016777546e-10
P022,S1_5,Sucrose,5,beta,9.5,2.9389202976021906e-10
P022,S1_12,Sucrose,12,beta,9.5,8.083980460590626e-11
P022,S2_12,Sucralose,12,beta,9.5,2.723419068756713e-10
P022,H2O,Water,0,beta,9.5,6.945535953775959e-11
P022,S2_7,Sucralose,7,beta,9.5,1.1322923894256301e-10
P022,S2_5,Sucralose,5,beta,9.5,4.4329355888416723e-10
P022,S2_7,Sucralose,7,gamma,9.5,7.15706244169263e-10
P022,S2_5,Sucralose,5,gamma,9.5,1.7945680881799266e-10
P022,S2_12,Sucralose,12,gamma,9.5,3.4641266726126894e-11
P022,S1_12,Sucrose,12,gamma,9.5,2.4404858664307293e-11
P022,H2O,Water,0,gamma,9.5,1.347479876327511e-10
P022,S1_7,Sucrose,7,gamma,9.5,3.3071924909066897e-10
P022,S1_5,Sucrose,5,gamma,9.5,6.076195539246155e-10
P022,S1_7,Sucrose,7,gamma,9.5,6.196375662429479e-10
P022,S1_5,Sucrose,5,gamma,9.5,3.6959538317483964e-10
P022,S1_12,Sucrose,12,gamma,9.5,1.1275566509936369e-10
P022,S2_12,Sucralose,12,gamma,9.5,3.786636799095659e-10
P022,H2O,Water,0,gamma,9.5,1.2523677693782165e-10
P022,S2_7,Sucralose,7,gamma,9.5,7.142919690567512e-11
P022,S2_5,Sucralose,5,gamma,9.5,7.702392190932804e-10
P023,S2_12,Sucralose,12,delta,0.5,4.38409373037079e-10
P023,S2_7,Sucralose,7,delta,0.5,5.313037800432271e-10
P023,H2O,Water,0,delta,0.5,3.0738348193645925e-10
P023,S2_5,Sucralose,5,delta,0.5,1.0360777493351874e-10
P023,S1_5,Sucrose,5,delta,0.5,1.5770925697354756e-10
P023,S1_12,Sucrose,12,delta,0.5,1.3986104174116887e-11
P023,S1_7,Sucrose,7,delta,0.5,9.68365445732781e-11
P023,S1_12,Sucrose,12,delta,0.5,1.6577992431127254e-10
P023,S1_7,Sucrose,7,delta,0.5,1.8289523497147458e-10
P023,H2O,Water,0,delta,0.5,2.257242147111339e-10
P023,S1_5,Sucrose,5,delta,0.5,2.2377630379613357e-10
P023,S2_5,Sucralose,5,delta,0.5,1.2121303023716226e-10
P023,S2_12,Sucralose,12,delta,0.5,5.582515897490215e-11
P023,S2_7,Sucralose,7,delta,0.5,5.192453646596698e-10
P023,S2_12,Sucralose,12,theta,0.5,1.2308601942372794e-10
P023,S2_7,Sucralose,7,theta,0.5,8.84909207210403e-11
P023,H2O,Water,0,theta,0.5,4.694096576017885e-10
P023,S2_5,Sucralose,5,theta,0.5,2.648446161845063e-10
P023,S1_5,Sucrose,5,theta,0.5,3.092462251694127e-10
P023,S1_12,Sucrose,12,theta,0.5,7.259207167524865e-12
P023,S1_7,Sucrose,7,theta,0.5,8.258753985761572e-11
P023,S1_12,Sucrose,12,theta,0.5,1.2384366483353908e-10
P023,S1_7,Sucrose,7,theta,0.5,5.293182329958035e-11
P023,H2O,Water,0,theta,0.5,3.7854324203728354e-11
P023,S1_5,Sucrose,5,theta,0.5,9.109771809958042e-11
P023,S2_5,Sucralose,5,theta,0.5,7.327700352467955e-11
P023,S2_12,Sucralose,12,theta,0.5,1.711625404255096e-11
P023,S2_7,Sucralose,7,theta,0.5,3.9373977571527084e-10
P023,S2_12,Sucralose,12,alpha,0.5,1.8075465533952218e-10
P023,S2_7,Sucralose,7,alpha,0.5,4.1498751432387496e-11
P023,H2O,Water,0,alpha,0.5,1.1809729650192717e-10
P023,S2_5,Sucralose,5,alpha,0.5,3.0864994131809877e-10
P023,S1_5,Sucrose,5,alpha,0.5,1.1896763402938584e-10
P023,S1_12,Sucrose,12,alpha,0.5,8.968138248131996e-12
P023,S1_7,Sucrose,7,alpha,0.5,7.230057761621844e-11
P023,S1_12,Sucrose,12,alpha,0.5,7.021091880233267e-11
P023,S1_7,Sucrose,7,alpha,0.5,4.8695619848252885e-11
P023,H2O,Water,0,alpha,0.5,1.487890681713378e-11
P023,S1_5,Sucrose,5,alpha,0.5,1.8457255755579996e-10
P023,S2_5,Sucralose,5,alpha,0.5,1.1497074982750855e-10
P023,S2_12,Sucralose,12,alpha,0.5,1.4142364041929183e-11
P023,S2_7,Sucralose,7,alpha,0.5,4.3059297357454624e-11
P023,S2_12,Sucralose,12,beta,0.5,6.716967949973752e-10
P023,S2_7,Sucralose,7,beta,0.5,8.305671633319704e-11
P023,H2O,Water,0,beta,0.5,1.0102692733254083e-09
P023,S2_5,Sucralose,5,beta,0.5,5.037955183266962e-10
P023,S1_5,Sucrose,5,beta,0.5,4.142264160704313e-10
P023,S1_12,Sucrose,12,beta,0.5,3.267408285142959e-11
P023,S1_7,Sucrose,7,beta,0.5,1.1504895489455054e-10
P023,S1_12,Sucrose,12,beta,0.5,4.2763022935540435e-10
P023,S1_7,Sucrose,7,beta,0.5,3.190504949564796e-10
P023,H2O,Water,0,beta,0.5,6.326060022617921e-11
P023,S1_5,Sucrose,5,beta,0.5,3.259284952367886e-10
P023,S2_5,Sucralose,5,beta,0.5,7.888680030894476e-11
P023,S2_12,Sucralose,12,beta,0.5,7.766650427779836e-11
P023,S2_7,Sucralose,7,beta,0.5,2.202740344550207e-10
P023,S2_12,Sucralose,12,gamma,0.5,4.702043809288654e-10
P023,S2_7,Sucralose,7,gamma,0.5,1.559184860055317e-10
P023,H2O,Water,0,gamma,0.5,1.2748740763491676e-09
P023,S2_5,Sucralose,5,gamma,0.5,7.487422193013249e-10
P023,S1_5,Sucrose,5,gamma,0.5,5.220805757836593e-10
P023,S1_12,Sucrose,12,gamma,0.5,2.5854629077252514e-11
P023,S1_7,Sucrose,7,gamma,0.5,2.236413232371638e-10
P023,S1_12,Sucrose,12,gamma,0.5,2.53219272606511e-10
P023,S1_7,Sucrose,7,gamma,0.5,1.5304130271633535e-10
P023,H2O,Water,0,gamma,0.5,7.132358580376855e-11
P023,S1_5,Sucrose,5,gamma,0.5,4.3438706467114865e-10
P023,S2_5,Sucralose,5,gamma,0.5,2.0844711127388457e-10
P023,S2_12,Sucralose,12,gamma,0.5,4.793762966407446e-11
P023,S2_7,Sucralose,7,gamma,0.5,3.5666893623624157e-10
P023,S2_12,Sucralose,12,delta,1.0,2.7688942477901605e-10
P023,S2_7,Sucralose,7,delta,1.0,7.283205651311894e-10
P023,H2O,Water,0,delta,1.0,4.966720505550448e-10
P023,S2_5,Sucralose,5,delta,1.0,5.245786965116676e-10
P023,S1_5,Sucrose,5,delta,1.0,7.544793210461286e-11
P023,S1_12,Sucrose,12,delta,1.0,1.3660080807358584e-11
P023,S1_7,Sucrose,7,delta,1.0,1.0060539848715651e-10
P023,S1_12,Sucrose,12,delta,1.0,9.518521572943907e-10
P023,S1_7,Sucrose,7,delta,1.0,1.0445395589176539e-10
P023,H2O,Water,0,delta,1.0,3.461882780676472e-10
P023,S1_5,Sucrose,5,delta,1.0,3.7763472798833505e-10
P023,S2_5,Sucralose,5,delta,1.0,6.727768651996113e-10
P023,S2_12,Sucralose,12,delta,1.0,1.0795851902943505e-10
P023,S2_7,Sucralose,7,delta,1.0,2.3920061165065544e-10
P023,S2_12,Sucralose,12,theta,1.0,3.7487563729289006e-10
P023,S2_7,Sucralose,7,theta,1.0,2.9686334343506843e-10
P023,H2O,Water,0,theta,1.0,2.5450511738953675e-10
P023,S2_5,Sucralose,5,theta,1.0,5.197690506978314e-10
P023,S1_5,Sucrose,5,theta,1.0,3.6870932201087387e-11
P023,S1_12,Sucrose,12,theta,1.0,4.180562183916788e-12
P023,S1_7,Sucrose,7,theta,1.0,2.242699565596865e-11
P023,S1_12,Sucrose,12,theta,1.0,7.140821194024194e-11
P023,S1_7,Sucrose,7,theta,1.0,1.4845469818046661e-10
P023,H2O,Water,0,theta,1.0,1.3263408526824734e-10
P023,S1_5,Sucrose,5,theta,1.0,2.2410316042432597e-10
P023,S2_5,Sucralose,5,theta,1.0,3.029732448480108e-10
P023,S2_12,Sucralose,12,theta,1.0,6.345964124676486e-11
P023,S2_7,Sucralose,7,theta,1.0,1.6310194816588417e-10
P023,S2_12,Sucralose,12,alpha,1.0,1.7945065431020443e-10
P023,S2_7,Sucralose,7,alpha,1.0,8.160992854983201e-11
P023,H2O,Water,0,alpha,1.0,1.3157814639827845e-10
P023,S2_5,Sucralose,5,alpha,1.0,9.588042091938492e-11
P023,S1_5,Sucrose,5,alpha,1.0,2.1409176958536844e-10
P023,S1_12,Sucrose,12,alpha,1.0,3.070071000128211e-12
P023,S1_7,Sucrose,7,alpha,1.0,9.648614784428886e-12
P023,S1_12,Sucrose,12,alpha,1.0,7.580791853519406e-11
P023,S1_7,Sucrose,7,alpha,1.0,1.0262498463548113e-10
P023,H2O,Water,0,alpha,1.0,6.337270885995137e-11
P023,S1_5,Sucrose,5,alpha,1.0,1.5756368118887097e-10
P023,S2_5,Sucralose,5,alpha,1.0,9.558873328221101e-11
P023,S2_12,Sucralose,12,alpha,1.0,1.1294278780288808e-10
P023,S2_7,Sucralose,7,alpha,1.0,1.1231692844851786e-10
P023,S2_12,Sucralose,12,beta,1.0,3.4400177430032633e-10
P023,S2_7,Sucralose,7,beta,1.0,6.959252662535889e-10
P023,H2O,Water,0,beta,1.0,2.43345000435447e-10
P023,S2_5,Sucralose,5,beta,1.0,5.44403901927385e-10
P023,S1_5,Sucrose,5,beta,1.0,2.2514715855050384e-10
P023,S1_12,Sucrose,12,beta,1.0,1.2410206335958663e-11
P023,S1_7,Sucrose,7,beta,1.0,4.262774704653145e-11
P023,S1_12,Sucrose,12,beta,1.0,2.8028418072938847e-10
P023,S1_7,Sucrose,7,beta,1.0,2.881154509644245e-10
P023,H2O,Water,0,beta,1.0,2.285351672899096e-10
P023,S1_5,Sucrose,5,beta,1.0,7.693283091892709e-10
P023,S2_5,Sucralose,5,beta,1.0,2.061974428233442e-10
P023,S2_12,Sucralose,12,beta,1.0,4.403043351619101e-10
P023,S2_7,Sucralose,7,beta,1.0,3.447312028027502e-10
P023,S2_12,Sucralose,12,gamma,1.0,5.930691703009142e-10
P023,S2_7,Sucralose,7,gamma,1.0,3.7600830071140914e-10
P023,H2O,Water,0,gamma,1.0,4.0985994070566014e-10
P023,S2_5,Sucralose,5,gamma,1.0,4.0839609853070555e-10
P023,S1_5,Sucrose,5,gamma,1.0,3.217849946790704e-10
P023,S1_12,Sucrose,12,gamma,1.0,2.274225503208122e-11
P023,S1_7,Sucrose,7,gamma,1.0,4.745120269757615e-11
P023,S1_12,Sucrose,12,gamma,1.0,2.911522211816812e-10
P023,S1_7,Sucrose,7,gamma,1.0,4.0154273880622845e-10
P023,H2O,Water,0,gamma,1.0,3.3708092134694653e-10
P023,S1_5,Sucrose,5,gamma,1.0,4.159604932079562e-10
P023,S2_5,Sucralose,5,gamma,1.0,4.0432139744959593e-10
P023,S2_12,Sucralose,12,gamma,1.0,2.6492698289129214e-10
P023,S2_7,Sucralose,7,gamma,1.0,2.0344711684638691e-10
P023,S2_12,Sucralose,12,delta,1.5,3.029924094456428e-10
P023,S2_7,Sucralose,7,delta,1.5,4.1771447398552784e-10
P023,H2O,Water,0,delta,1.5,3.343480133722748e-10
P023,S2_5,Sucralose,5,delta,1.5,3.2459015701765604e-10
P023,S1_5,Sucrose,5,delta,1.5,2.2280911587676478e-10
P023,S1_12,Sucrose,12,delta,1.5,1.1995608828028866e-10
P023,S1_7,Sucrose,7,delta,1.5,1.1098555323714135e-10
P023,S1_12,Sucrose,12,delta,1.5,8.469424973929603e-10
P023,S1_7,Sucrose,7,delta,1.5,1.8619436036328642e-10
P023,H2O,Water,0,delta,1.5,4.936337257724045e-10
P023,S1_5,Sucrose,5,delta,1.5,4.133419495904601e-10
P023,S2_5,Sucralose,5,delta,1.5,9.988199413529205e-10
P023,S2_12,Sucralose,12,delta,1.5,1.8134531746885694e-10
P023,S2_7,Sucralose,7,delta,1.5,6.050258541692381e-10
P023,S2_12,Sucralose,12,theta,1.5,1.7753979970600145e-10
P023,S2_7,Sucralose,7,theta,1.5,3.816015002594407e-10
P023,H2O,Water,0,theta,1.5,5.071516385854692e-10
P023,S2_5,Sucralose,5,theta,1.5,1.0414462515153989e-10
P023,S1_5,Sucrose,5,theta,1.5,3.621598581896193e-11
P023,S1_12,Sucrose,12,theta,1.5,5.83152363246624e-11
P023,S1_7,Sucrose,7,theta,1.5,1.6653407010447667e-11
P023,S1_12,Sucrose,12,theta,1.5,1.97450745370492e-10
P023,S1_7,Sucrose,7,theta,1.5,9.272743615141715e-11
P023,H2O,Water,0,theta,1.5,2.857191822321561e-10
P023,S1_5,Sucrose,5,theta,1.5,5.158274587395575e-11
P023,S2_5,Sucralose,5,theta,1.5,2.653830090984181e-10
P023,S2_12,Sucralose,12,theta,1.5,2.0749325994795426e-10
P023,S2_7,Sucralose,7,theta,1.5,2.187911505834176e-10
P023,S2_12,Sucralose,12,alpha,1.5,3.345953568269083e-11
P023,S2_7,Sucralose,7,alpha,1.5,1.3619412954079783e-10
P023,H2O,Water,0,alpha,1.5,1.3000319285473604e-10
P023,S2_5,Sucralose,5,alpha,1.5,1.2947020329686909e-10
P023,S1_5,Sucrose,5,alpha,1.5,5.322511560250995e-11
P023,S1_12,Sucrose,12,alpha,1.5,1.4703514835324614e-11
P023,S1_7,Sucrose,7,alpha,1.5,3.79098887810679e-11
P023,S1_12,Sucrose,12,alpha,1.5,1.1440250438300018e-10
P023,S1_7,Sucrose,7,alpha,1.5,1.4477336849662628e-10
P023,H2O,Water,0,alpha,1.5,2.833911011001334e-10
P023,S1_5,Sucrose,5,alpha,1.5,8.13479755171481e-11
P023,S2_5,Sucralose,5,alpha,1.5,2.1942103554568023e-10
P023,S2_12,Sucralose,12,alpha,1.5,1.4227794935080218e-10
P023,S2_7,Sucralose,7,alpha,1.5,1.718932272207956e-10
P023,S2_12,Sucralose,12,beta,1.5,1.451623272413285e-10
P023,S2_7,Sucralose,7,beta,1.5,6.478059404692971e-10
P023,H2O,Water,0,beta,1.5,3.4297043192939046e-10
P023,S2_5,Sucralose,5,beta,1.5,2.7582104570853167e-10
P023,S1_5,Sucrose,5,beta,1.5,1.1806774744368354e-10
P023,S1_12,Sucrose,12,beta,1.5,2.8501287658734995e-10
P023,S1_7,Sucrose,7,beta,1.5,1.7012227790601283e-10
P023,S1_12,Sucrose,12,beta,1.5,3.7222311231906576e-10
P023,S1_7,Sucrose,7,beta,1.5,2.6862280480796344e-10
P023,H2O,Water,0,beta,1.5,2.652024673060099e-10
P023,S1_5,Sucrose,5,beta,1.5,2.9523368302181664e-10
P023,S2_5,Sucralose,5,beta,1.5,1.0244842912844746e-09
P023,S2_12,Sucralose,12,beta,1.5,8.011126671835122e-10
P023,S2_7,Sucralose,7,beta,1.5,3.745934669437658e-10
P023,S2_12,Sucralose,12,gamma,1.5,1.60693153740959e-10
P023,S2_7,Sucralose,7,gamma,1.5,5.681632960283638e-10
P023,H2O,Water,0,gamma,1.5,4.999345515279174e-10
P023,S2_5,Sucralose,5,gamma,1.5,3.382814905813965e-10
P023,S1_5,Sucrose,5,gamma,1.5,1.520566714504026e-10
P023,S1_12,Sucrose,12,gamma,1.5,7.545519736410062e-11
P023,S1_7,Sucrose,7,gamma,1.5,1.4088633532062557e-10
P023,S1_12,Sucrose,12,gamma,1.5,5.970668945689633e-10
P023,S1_7,Sucrose,7,gamma,1.5,4.2433007206435084e-10
P023,H2O,Water,0,gamma,1.5,9.233822858968808e-10
P023,S1_5,Sucrose,5,gamma,1.5,3.4956706720900565e-10
P023,S2_5,Sucralose,5,gamma,1.5,6.113324580240566e-10
P023,S2_12,Sucralose,12,gamma,1.5,1.0847425183619973e-09
P023,S2_7,Sucralose,7,gamma,1.5,6.140594899315708e-10
P023,S2_12,Sucralose,12,delta,2.0,1.8602995515845395e-10
P023,S2_7,Sucralose,7,delta,2.0,5.039544340118842e-10
P023,H2O,Water,0,delta,2.0,7.218678071960974e-10
P023,S2_5,Sucralose,5,delta,2.0,2.885660164053671e-10
P023,S1_5,Sucrose,5,delta,2.0,3.979346441323682e-10
P023,S1_12,Sucrose,12,delta,2.0,1.0342980973653269e-10
P023,S1_7,Sucrose,7,delta,2.0,2.2911486127641907e-11
P023,S1_12,Sucrose,12,delta,2.0,3.8272085327066295e-10
P023,S1_7,Sucrose,7,delta,2.0,6.962773984525935e-10
P023,H2O,Water,0,delta,2.0,2.1244588962928734e-10
P023,S1_5,Sucrose,5,delta,2.0,3.8837808975288484e-11
P023,S2_5,Sucralose,5,delta,2.0,5.230919209802713e-10
P023,S2_12,Sucralose,12,delta,2.0,3.217392170649827e-10
P023,S2_7,Sucralose,7,delta,2.0,8.009996397317405e-11
P023,S2_12,Sucralose,12,theta,2.0,3.921130884434289e-11
