erp_P1_mean,erp_P1_max,erp_P1_min,erp_P1_rms,erp_P1_ptp,erp_P1_ch0,erp_P1_ch1,erp_P1_ch2,erp_P1_ch3,erp_P1_ch4,erp_P1_ch5,erp_N1_mean,erp_N1_max,erp_N1_min,erp_N1_rms,erp_N1_ptp,erp_N1_ch0,erp_N1_ch1,erp_N1_ch2,erp_N1_ch3,erp_N1_ch4,erp_N1_ch5,erp_P2_mean,erp_P2_max,erp_P2_min,erp_P2_rms,erp_P2_ptp,erp_P2_ch0,erp_P2_ch1,erp_P2_ch2,erp_P2_ch3,erp_P2_ch4,erp_P2_ch5,erp_N400_mean,erp_N400_max,erp_N400_min,erp_N400_rms,erp_N400_ptp,erp_N400_ch0,erp_N400_ch1,erp_N400_ch2,erp_N400_ch3,erp_N400_ch4,erp_N400_ch5,erp_late_mean,erp_late_max,erp_late_min,erp_late_rms,erp_late_ptp,erp_late_ch0,erp_late_ch1,erp_late_ch2,erp_late_ch3,erp_late_ch4,erp_late_ch5,bp_delta_mean,bp_delta_max,bp_delta_std,bp_delta_frontal,bp_delta_central,bp_theta_mean,bp_theta_max,bp_theta_std,bp_theta_frontal,bp_theta_central,bp_alpha_mean,bp_alpha_max,bp_alpha_std,bp_alpha_frontal,bp_alpha_central,bp_beta_mean,bp_beta_max,bp_beta_std,bp_beta_frontal,bp_beta_central,bp_gamma_mean,bp_gamma_max,bp_gamma_std,bp_gamma_frontal,bp_gamma_central,td_mean_ch0,td_std_ch0,td_rms_ch0,td_mean_ch1,td_std_ch1,td_rms_ch1,td_mean_ch2,td_std_ch2,td_rms_ch2,td_mean_ch3,td_std_ch3,td_rms_ch3,td_mean_ch4,td_std_ch4,td_rms_ch4,td_mean_ch5,td_std_ch5,td_rms_ch5,td_mean_ch6,td_std_ch6,td_rms_ch6,td_mean_ch7,td_std_ch7,td_rms_ch7,td_mean_ch8,td_std_ch8,td_rms_ch8,td_mean_ch9,td_std_ch9,td_rms_ch9,td_mean_ch10,td_std_ch10,td_rms_ch10,td_mean_ch11,td_std_ch11,td_rms_ch11,td_mean_ch12,td_std_ch12,td_rms_ch12,td_mean_ch13,td_std_ch13,td_rms_ch13,td_mean_ch14,td_std_ch14,td_rms_ch14,td_mean_ch15,td_std_ch15,td_rms_ch15,subject_id,epoch_ix,condition,repeat,jar_group
-2.795208725939191e-14,79.83926059644627,-162.83313850347443,67.1217768212057,94.90060794604312,8.879934989272451,6.472691245812386,24.687570726921003,5.560854905640428,53.87868150054791,10.80457434887542,-2.371692252312041e-14,72.46047957539234,-168.12124970587413,74.49326271263139,100.96599808149554,20.093446163392215,8.994001929869112,21.125029777788487,9.233620790475873,-0.7815155148347058,23.11996938097071,-2.0328790734103208e-14,124.40001684304342,-94.86416298797924,76.22134039207101,147.4739249467695,6.235337987740239,5.932330638060366,-43.82364032434613,-1.2213987596842675,124.40001684304342,12.738729701271325,-2.0328790734103208e-14,71.00201759492376,-113.60861405219335,63.855494917201476,153.8184015927854,6.876869590106117,2.4347037522723824,-3.167965261947729,-5.111485005302187,27.512015339191276,4.843509426120451,-8.893845946170154e-15,76.5675845165568,-123.76325662750976,64.30515316156115,165.8120045453599,5.667467391789191,-9.194067567951738,18.050825325630314,-15.108044551161486,40.483896444230524,-9.029794269333774,1.5967579739422116e-10,5.924223396119157e-10,1.9437457865859832e-10,1.3874506038327347e-10,1.271233771285744e-10,7.68829188519247e-11,3.295927098690107e-10,9.913842455434658e-11,5.7448600290126426e-11,3.074380495858058e-11,4.6686586269927635e-11,1.60281289772715e-10,5.1702098798707e-11,4.9101333086992166e-11,3.8863673782847786e-11,4.660915706396476e-11,1.346542566455783e-10,5.352392658956838e-11,5.520525021561579e-11,4.686282022067246e-11,5.1827509921291736e-11,1.7008751319353285e-10,5.749865367274706e-11,5.7552956721966875e-11,4.21588624073251e-11,12.51855973898817,15.61672035792319,20.014901765339452,-2.797489291829964,12.13130611807046,12.449680095015978,-3.8981971105790523,55.62524981269412,55.76167462906359,8.64525777256217,22.78420853355105,24.369256050490893,33.14363929055486,90.71053364868922,96.57588591492386,22.500325173188294,27.96320144707813,35.891576561487,-7.0946783293921785,85.11540553018914,85.41057732603203,31.21748314063413,30.61977286993833,43.72758562100574,-102.2821054781148,95.73703918202638,140.0971440550344,10.800356869951129,13.405389245822224,17.214882205530966,-31.545861716758345,105.98904988985193,110.58399562326531,28.290065834598675,28.44227405916359,40.11596662904308,-81.87996788130987,103.00018266642152,131.58026740191912,23.132477426430377,27.532756841635774,35.960592475443896,35.1634045141542,85.92397504884636,92.84069423060565,24.086730046921915,25.687141854604036,35.213631181856854,P016,16,605,2,Khong_du
1.3129010682441655e-14,133.60939312744352,-97.72773412892414,65.98126728560419,86.84059601878977,-1.5195113920833163,-1.4280005081101386,-25.184593079466865,-14.157863721513744,82.8216074871256,-7.991810688016185,9.317362419797304e-15,128.39402070523212,-136.91574530261252,64.37747077844122,75.8998695203241,-4.06600782537357,-7.129887093327102,-27.90526516081366,-19.24566713066272,71.46578951744968,-12.34956243585198,1.2705494208814505e-14,128.09992257405924,-123.88239439885008,61.55061547999742,75.50997511010836,-9.740541719846007,-12.310600218173265,-30.574710822986013,-21.55620878678553,91.2002688007301,-13.520465728604908,1.3552527156068805e-14,132.11074704532143,-100.87513661183031,64.04510595213178,86.0110615135674,-16.629771227427952,-12.709663518757838,-42.300316546145574,-26.589285618953433,102.9652724826364,-16.658193617852447,1.1858461261560205e-14,122.61286424328631,-43.6628048971963,58.93782614114998,77.84040295615327,-31.594197666877008,-27.643142030796053,-43.66280489719632,-40.92888968537261,111.57335205937815,-30.68780623629917,1.0133348071745629e-10,4.3544285296354166e-10,1.3233818641035637e-10,1.139659197276016e-10,6.198000102213567e-11,1.5053532630730822e-11,7.01552039879489e-11,1.994090978091506e-11,2.575023623584412e-11,1.193516296552762e-11,2.2436073779501108e-11,8.655299319861e-11,2.911656426976326e-11,2.0809289826501885e-11,3.0649579952056446e-11,1.2857989642307232e-11,5.06329317766283e-11,1.569627221922421e-11,2.006994584463933e-11,1.5087500867256774e-11,1.5352522403596322e-11,5.592030412374622e-11,1.8726015003813202e-11,1.872933071098325e-11,1.9884615310412965e-11,-12.778085056543986,17.43406827672942,21.615415665444324,-15.607561534783633,14.41506208686577,21.245940601212567,-7.832597361555382,33.780011801570986,34.67619902386245,-20.10180954264572,25.270174764061892,32.29031556821693,43.83985805972034,72.76525640491523,84.9512548133898,-6.928818517530443,27.30771871586216,28.17303724332045,24.353291159782,76.40310372086589,80.19050472777002,2.107945478210785,27.459892034240895,27.54068090427823,-11.888646636198882,68.34774811451753,69.37401956904283,-12.37543476492411,13.03271966694549,17.972288878662063,92.24413846527604,73.49174988440008,117.9407409772901,-7.090770849825474,27.49233817645252,28.392035672934117,-35.83068003096589,61.77686307984606,71.41581367923709,-9.789974365197383,26.442476588531164,28.19659848645295,-3.416744498902742,75.83287561240665,75.9098094228771,-18.904110003915417,25.29786148093622,31.580803829997286,P016,17,605,3,Khong_du
0.0,82.59515820459094,-102.46340789320739,64.23505174699552,104.87906243643414,-0.4679774247752939,9.360835491966464,5.8613769803381786,2.528911823687881,59.276320516494096,4.048277033053589,4.658681209898652e-15,89.93649211956901,-91.01140906263343,58.72486449731412,111.4103201283376,-0.8509294789902581,7.901275239234696,8.62486979681003,0.49922027875988406,5.992439115129761,7.291786576137543,6.776263578034403e-15,82.43726062338646,-44.57680193997198,52.57745463641619,116.67852424181241,-2.7865032631711317,-0.8419186100004591,3.586047761623656,-2.1514171058583833,-41.42260955973209,-2.8424741789345935,6.776263578034403e-15,69.68527180121578,-82.07618528182327,49.52985360429223,119.82052548793601,-2.526886995526664,0.9103153680514978,3.4890133180780047,-1.6192030610967059,-46.63849561803396,-0.03586459128701854,8.046812998915853e-15,52.106917819027714,-113.63981286042714,59.06992144217003,167.31540294037885,-10.241152803886285,-5.345158314588369,-14.723752196942117,-10.706387782290344,7.036793433288257,-8.813770591079793,1.9746031426563933e-10,7.295432776194808e-10,2.3588729331118995e-10,1.3477042100546724e-10,1.4506326450826995e-10,2.4881602673469503e-11,1.1131081703243807e-10,3.245297440088944e-11,4.0647503928624204e-11,1.3737121418349713e-11,2.3458134010040016e-11,7.448508276139217e-11,2.8563151234706165e-11,2.5576984521788223e-11,1.1601416798233507e-11,2.5272882361034762e-11,9.161591738294204e-11,3.051877723325641e-11,3.3166466378958066e-11,2.0644773312974116e-11,2.3016381056505787e-11,7.904565755977493e-11,2.852280590260377e-11,2.867636310675738e-11,1.7804276380403544e-11,-1.9441429181750256,18.96109460933503,19.06050367829885,-5.740171474331615,13.414650160969764,14.591175672163521,10.043327759675545,26.679794762684118,28.507540775507387,-3.4184282213928183,25.44078908532446,25.669425408231852,-3.7639977245575738,66.27255848753464,66.37936190830833,6.054583078345503,27.651318850830105,28.30641995100864,30.447670395358664,72.11253275417158,78.27693154899384,4.264469080878348,32.1156723496108,32.39756328814442,70.50315558243622,89.04258004466169,113.57497967462372,-3.373735543128465,13.558217430218278,13.971662442245124,-21.596759008580356,87.50121756391576,90.12703853362994,14.350418924423947,30.478859282411875,33.68820841872612,-20.696200885257273,92.47177157903052,94.75949171480033,12.930648033108612,30.98976862611821,33.57927065998421,-94.72994320760816,85.08097465173842,127.32845081837141,6.669106128804446,29.88899021304179,30.623989167196445,P016,18,258,1,Khong_du
6.776263578034403e-15,135.42815127949794,-158.04275484506107,73.75901766047937,66.85417021964511,9.44771452963705,5.115078772066973,-15.640773594320931,2.1962202071356476,-72.90206426750129,0.3158692079701163,0.0,143.33253549272226,-197.68000215331298,75.74518168774175,56.30887633602021,2.5482400232632956,-3.713916971627426,-19.35555628405223,-5.025094275309981,-19.86505707681814,-1.7854264887173366,1.6940658945086007e-15,108.3725905675866,-113.49212659915426,61.223609125052825,118.19657811717086,-10.055324566613685,-5.635740658778308,-15.233001251012931,-13.003900095697707,-0.15450131230334416,-3.1940650473443712,-3.3881317890172014e-15,93.85214513189979,-69.11269994123093,58.326637570672766,119.32769089136683,-4.816342410292755,2.4904487906940678,-8.840453584721029,1.7104751132079363,-26.96238758007175,9.230383273467114,5.082197683525802e-15,108.31846103750891,-141.82995294517195,69.4065291956866,166.67720833132518,0.18055001652112168,0.5327593789875059,-18.118633204239405,-8.091071969553441,-19.754825342819608,-4.136123283820475,2.3541619266573116e-10,7.459831372285053e-10,2.7142320735350445e-10,1.9579023877050894e-10,1.8677128200049827e-10,4.319262212201405e-11,1.544560442257812e-10,5.133488565252925e-11,4.249643064180689e-11,3.3650937874796585e-11,2.5702275275029722e-11,8.620388279703818e-11,3.1702449181733974e-11,2.7135888594710507e-11,1.660940317502365e-11,2.1878832096089013e-11,7.807402235857671e-11,2.5867305553816234e-11,2.8246173922002928e-11,1.7011370212846077e-11,2.689405663309013e-11,8.994197219815726e-11,3.2798429122267e-11,2.951971335596931e-11,2.0975217691917e-11,4.262247247605184,21.162603166178634,21.587554849238295,-3.14251774094643,13.455923565398816,13.818006250903863,0.8816917884452236,31.564505540341987,31.576817293959376,0.9352389657318844,27.419208789213013,27.435154137519977,-25.995740316784946,79.60679219452184,83.74377516042313,12.281271122394484,31.188412792657086,33.51934833654939,18.952388263432095,83.96903543054785,86.08131000411458,4.695073341033385,33.45505424637211,33.78290053126556,-102.9011629158489,96.59969645795728,141.1387639353681,4.558406824675743,15.611346638364344,16.263247419947223,27.35172200680626,90.11405205273468,94.17355825336847,5.56642234487033,33.66075431423157,34.11790495802066,40.97436652946302,89.90556080229729,98.80237130588695,7.587775402443113,33.863384942530864,34.70307155460373,3.768149471603832,97.81949944001691,97.89204983621404,0.2246676650756723,33.441610100218895,33.442364773663854,P016,19,605,4,Khong_du
-4.235164736271502e-15,91.51888106791873,-127.59673552349427,57.687875052148236,49.281647656836036,13.82477066793484,1.579338994690238,1.6970803761383404,1.1342023248077955,-114.12542090338404,12.932214789777813,-5.082197683525802e-15,94.74650421092501,-132.88784689827224,67.89016981681478,85.70867979762534,16.809118851531196,2.352542420460789,1.37042102919151,7.171401159017919,-101.67497922193472,20.594922155989167,-8.470329472543003e-16,86.80631531529117,-139.17619527211437,67.09182827849962,123.79285423033998,22.374358691294717,7.634164855426783,18.379240355226084,12.492167388966532,-57.202093649590566,27.11387261712325,-1.6940658945086007e-15,39.71458397485722,-163.39727451389686,68.8127542883787,128.2155177055116,20.736052098528,8.846812064597861,24.878187412088767,25.018133390719303,7.229628775270145,31.33315281926668,4.235164736271502e-15,55.086465383235044,-140.17770810804353,77.52052481067614,152.00326737283274,29.5185854887376,13.712626063624018,25.112481230183032,33.557382384172406,36.81231215917014,41.80603409003107,7.396765918333453e-11,2.843194476216952e-10,9.226836812552795e-11,6.77780566570645e-11,1.0120174427006055e-10,4.3843159605758155e-11,1.910913289355121e-10,5.671481710390434e-11,2.6402572130063374e-11,3.5188720486275624e-11,3.950217572644398e-11,1.2865724642255369e-10,4.9099438584480337e-11,3.559411504455849e-11,3.6542775049031974e-11,4.421625460459283e-11,1.658381468971204e-10,5.895972375962124e-11,4.217635379560447e-11,4.738711891903807e-11,4.4561592698146157e-11,1.522175469943869e-10,5.90018585167036e-11,5.359057346511651e-11,4.365106310587075e-11,25.524908869183832,13.050882169698044,28.667865253406674,5.771299168679433,10.7547987873932,12.205473815125496,32.722788347225226,21.02258102174653,38.893827145617806,25.745007820397507,18.494336476613125,31.69930455676452,-54.505130782199515,94.55368327547475,109.13848222576429,29.52177659948417,18.8887455129654,35.04739648880387,7.664653163673011,44.00376779485569,44.66630148403807,36.58648498332495,20.146557710657426,41.76666937911032,-100.0295591702926,82.57094124298008,129.70687354783763,13.825416872135255,8.71614331398268,16.34360137663077,37.78433250423458,91.01903344933613,98.55008996871554,28.59352445531454,20.794761149237114,35.35550497490443,-87.7853661105065,96.35200640356354,130.3456161178734,37.153752429478345,20.08497620586266,42.23514636864701,-80.05608711309982,95.35266857077698,124.5034476929401,41.482197962967604,21.45231283360824,46.700904421111865,P016,20,605,5,Khong_du
-1.0164395367051604e-14,162.7172920099968,-111.1186900448134,64.815292357556,53.1975176291493,-11.43644044054956,-17.695416469300074,-28.487099439356058,-23.347287569779855,64.87570617856016,-25.490667920172978,-1.0164395367051604e-14,167.62057402989757,-109.12485416981974,64.94134268048771,66.0850399316306,-8.531541928450606,-15.337605776566685,-21.70547924814287,-19.798599822937508,-8.660530790135827,-19.12489026909086,-1.1011428314305904e-14,181.86515476058432,-97.85469094244375,62.30040280668335,54.7079808473828,-0.25129170965914954,-8.290070993489273,-14.878596803489593,-13.809679658105596,-17.58666264217866,-12.322629507605148,-8.470329472543003e-16,190.31399236831987,-82.64788160348999,61.43920082326642,82.85608382368848,0.48838803917041557,-4.837578559103991,-11.424166125355955,-7.776787643779367,-38.64942996276453,-7.4966951906850925,-5.082197683525802e-15,179.7228219452347,-64.39860865128679,65.17600189611747,121.57655527997146,-18.287775419197498,-21.170379761176562,44.14725190825149,-33.72274603314404,18.392636305896627,-25.694525178252196,7.842920902811201e-11,3.4295922771531873e-10,1.0159431056423649e-10,4.973097995177013e-11,4.223801483446953e-11,1.9078689881400957e-11,7.558576154776101e-11,2.4663363035969837e-11,1.2935005114097282e-11,2.6459881081524437e-11,1.459318547247788e-11,7.501901961259828e-11,2.15852625101279e-11,2.782216971553614e-11,6.935691323543261e-12,1.1357352030568064e-11,4.403037962284615e-11,1.393421158670712e-11,1.785852096405714e-11,1.1378106908802526e-11,1.3180769259345667e-11,4.8284451875403876e-11,1.5867807636061663e-11,1.835151161223635e-11,1.111705880796426e-11,-24.70034773479893,17.14916054910473,30.069933251654493,-21.892416682949207,12.941051573791452,25.431254865920458,-3.695016739546839,42.81320012509536,42.97235452773093,-38.735721483082344,21.198581717717808,44.15694719585681,66.88969013995616,69.30771586336732,96.32128594042236,-37.29601250806602,21.193582700970808,42.897091937620964,70.9776276034925,73.23521160386554,101.9863708486728,-37.23505819331598,22.189270589935795,43.345279881124505,31.022290383905727,72.169438980247,78.55450606672392,-14.115292016528604,12.259849915176407,18.696132986650667,12.52930084143837,54.750709780111265,56.166036009328984,-29.791568442363957,22.472289451142412,37.316770270643495,13.543963290997542,65.23371518126221,66.62489428117638,-32.78405614286072,21.27338325762848,39.081340463246555,79.41316159329091,90.65974855900092,120.52236407830458,-34.13054390956858,18.397150746521515,38.77304712236616,P016,21,453,1,Khong_du
1.2705494208814505e-14,110.04007840884007,-49.41810303059546,59.95472686099326,100.96094424956516,-8.719854242209841,-6.986733648719712,-7.522409776198247,-23.58825017003735,23.51723262234353,-13.226925161930957,6.1409888675936775e-15,95.12326571645785,-46.45644272574217,53.22323826831249,101.25361274026179,-1.0535847645490994,-0.16672645142106135,-0.30694892750747516,-14.606196429382955,2.0556843435565995,-2.7952021129973383,1.6940658945086007e-15,83.3821418293214,-45.06695129408823,51.10397076225569,121.50297072348881,2.510467098200966,2.302302510471144,-6.267624593508906,-9.769024673035345,5.76665139965852,-4.121540172757142,7.623296525288703e-15,77.4608822230029,-32.93441831406893,56.38704097157042,155.48316752165104,-3.6076995266103276,2.7229212197411967,-18.010927631090958,-19.248548675702846,42.546955563107616,-13.656486881645218,6.776263578034403e-15,105.96340235402336,-42.94521783371842,72.2889764464196,153.53660530808364,-16.790431038321138,-13.393897669415177,-34.70159673350857,-41.35325652167586,51.505242019178695,-42.94521783371842,1.3471410331149946e-10,5.526433776575298e-10,1.7206117458517586e-10,1.0659815367526305e-10,1.2721594359689132e-10,2.468932813434185e-11,9.166185635947416e-11,3.0951995043870676e-11,2.5820190573266952e-11,2.8220344796922703e-11,2.3548031140501935e-11,1.0814769408816604e-10,3.2746208601197356e-11,2.930771133717864e-11,1.4469260743372224e-11,2.3161671468928928e-11,8.734486788983571e-11,2.963322009785229e-11,2.2914995533743805e-11,1.3067693310049215e-11,2.4558391313338293e-11,7.930591145871785e-11,2.8881996941991546e-11,3.106967980234431e-11,1.6123899094751494e-11,-11.239259788803738,16.99591797993806,20.376019939649705,-7.479513041666995,13.64040710273695,15.556472005852203,-6.257116167482387,34.28458228186784,34.850883560901806,-23.285665489036617,29.919324054439535,37.912902409890414,25.878608626432253,68.45212202597546,73.18056705368637,-21.586637814242117,29.007281874970644,36.15806042775619,2.7533488539802464,75.86143680867147,75.91138600096674,-16.765245135158047,27.092796494141975,31.860525204631077,-28.852568222551596,70.0508428252556,75.76009024259182,-9.925119098638106,13.761982615968584,16.967620771468592,91.38378304523818,103.98166553160415,138.431147399657,-23.78161521877941,29.566253461509174,37.94375529865598,44.83678777694878,82.32301288960767,93.7412181987073,-23.047891565929895,27.830665238763117,36.135179994943435,31.409935773879152,78.3090205702473,84.37349564875588,-24.0418325341896,26.056900783547917,35.45379796362694,P016,22,453,2,Khong_du
-6.776263578034403e-15,52.299166031636474,-169.45307109160396,79.30967111352348,102.70811596294692,35.33662105909705,29.492869414602605,-35.11849564005369,39.007994408954865,-99.8264331099989,40.94106574597879,-1.1011428314305904e-14,72.14497156318467,-145.8275621932973,79.37810790010023,119.81895868215875,30.97366950286406,25.593817032583903,-38.96655123337501,35.35771497638999,-104.5157049524444,38.636398167788336,-1.4399560103323106e-14,102.75828469132126,-98.40421092759131,75.37730016433086,94.09674405888495,38.66125808619571,28.26489364713706,-32.65941805529538,51.33310089476883,-92.2870673024028,46.16240347084054,-8.470329472543003e-16,62.88826572595255,-116.09464234858521,70.05335461890232,115.58535366335143,36.18081049628587,29.289631717267962,-25.4114084497413,52.13745321218783,-85.06030020784848,43.79961855929385,4.235164736271502e-15,66.32543069193271,-109.53783145963419,63.516423282647395,151.17538330431125,24.194092989042968,20.57264127669481,-25.53958808428158,29.088720327091444,-30.939504505087726,18.183041448008215,2.2898383340296052e-10,7.313071000911073e-10,2.6615537756091216e-10,2.3210744287126181e-10,1.728013913755611e-10,6.673813504830573e-11,2.1689337454512514e-10,8.275138329470071e-11,3.707082972244672e-11,7.620758869674004e-11,3.2796662676504214e-11,1.0506372283255988e-10,4.066206420799634e-11,2.0802408672726527e-11,3.551090190735758e-11,3.5395510087910967e-11,1.4764945409726676e-10,4.3830024703748424e-11,2.1815876396064216e-11,2.5050103873541263e-11,4.086600952824519e-11,1.5577482626391115e-10,5.070101964417099e-11,2.3594300330213583e-11,3.0624073438503635e-11,40.0131812938428,22.880954395210654,46.09330484234821,28.62184744085827,15.433102221052847,32.517545957424765,-22.304791413314405,33.04791719428657,39.87064773579539,47.205082513774954,30.814371270235867,56.37238057694778,-68.75014058161942,90.93562977750591,113.99943242413119,38.956266370153074,30.778703510577813,49.64795342503429,-105.03518862891583,87.79009443411447,136.89226249522892,54.377168677395375,29.841351852998564,62.02727427337404,-36.78963566798267,107.46802535172945,113.59072922374813,26.182673082523525,17.342698599953625,31.405438453795476,-61.1662651400899,97.27250933934455,114.90540920409556,48.8805853145029,33.29299083357229,59.14165079986122,-61.925383407696884,98.70182899578195,116.51954410013303,47.05027328565863,33.74112040758287,57.89811242704003,-33.26127261854351,83.64897513467162,90.01923848425947,57.945599479452994,33.756684442567085,67.06121266118167,P016,23,453,3,Khong_du
2.202285662861181e-14,174.96892841388802,-199.74252291962466,83.85241723237723,51.01096918404535,-9.806568727062492,-3.333736346651459,13.807698029327778,-34.02915928594942,70.76882456028295,-31.38413276377073,2.117582368135751e-14,180.76737444437072,-142.64628618850338,80.65803736518085,62.18846489333533,-8.907199683009157,-1.1842359185171811,12.345488679663072,-35.72586259771075,2.6790813918996084,-24.702606087878596,1.2705494208814505e-14,134.9057130216856,-162.1925679252739,82.35185407960759,142.1361778046544,2.1599522006498884,-0.08333842081369293,26.126856112118926,-23.963335442387162,16.34176480191969,-20.73567282361521,-1.6940658945086007e-15,52.097803501569814,-115.52235247276602,70.10077284852353,164.35808955715777,5.802625557866585,2.793076091431433,33.82170184821588,-13.30005350071718,52.0978035015698,-8.403997244904119,-1.6940658945086007e-15,15.928134322589832,-58.89769575658878,56.47473533079318,178.96116531920944,11.509628198801293,5.352226149519564,-28.66445600594334,7.10162998037628,-8.943452133182458,8.04817739577704,1.6698455780740804e-10,5.59603029649623e-10,2.0439968355353018e-10,1.6325123938659964e-10,9.238915187576902e-11,6.472929911494218e-11,2.306551185873116e-10,8.180824771681611e-11,3.5682816881651286e-11,8.048119506790503e-11,4.5030178549343374e-11,1.4980628178910424e-10,5.5303587122602754e-11,2.4192334651510162e-11,4.625858877190645e-11,4.259266020346889e-11,1.4989075287790003e-10,5.368317823464311e-11,2.4776766677751276e-11,4.4872717162468975e-11,4.611082503033266e-11,1.346218907702698e-10,5.3410664300222736e-11,4.070872449926013e-11,4.8400122817748125e-11,-3.8766782554386725,21.320770673577602,21.670346015038103,-3.640619957850116,14.421560434498716,14.873988000647147,-3.8251273871536573,46.85206394717321,47.00795140864958,-0.1922715917973972,32.450654976117185,32.45122458003721,-7.7297563689889035,95.78106432203836,96.09246284795896,1.0963895876715384,31.889229971898892,31.908071993284224,-21.400688743797925,102.49382168273938,104.70421654280258,0.5707900245019867,33.28066806755746,33.285562459946654,7.585345942642877,93.12596803800416,93.43438016107851,-0.9587285242271557,15.161228558200854,15.191511174901985,-3.003572285591889,107.59575599767322,107.63767070680044,1.1448702821464807,31.4327761918552,31.453618982403295,72.07085543219009,99.15032310446327,122.57648540583591,-3.620236414448203,31.03117671123415,31.24163951812288,-26.433333792846778,86.99084515380387,90.91825051097902,-7.787237947012182,30.432566673177345,31.413089455842627,P016,24,453,4,Khong_du
-1.249373597200093e-14,70.47464751285649,-46.46833523951006,54.42995791571951,90.60923524170205,-10.353769428054461,-7.91993682142878,64.29689544756977,-4.83916469526896,-29.218129214946686,-8.561560634144397,-1.588186776101813e-14,59.49829538060325,-66.16032489548586,47.14828636747399,107.24308784152407,-4.643860905484721,-2.666689097220429,49.44170210483555,7.022052304365879,-10.240044725334698,2.8564223122847663,-1.9481757786848908e-14,48.028844242348505,-92.16953129418708,61.244773134677224,116.52512221771839,15.367616633814698,12.427800272483697,34.67171484998397,13.876902959494968,-20.784038460916847,10.02629037563147,-1.4399560103323106e-14,34.650927025452816,-46.798903900450135,56.58472694064667,143.31880648764573,8.374239054449204,10.63309772385067,24.905689909991782,5.982103147890887,-46.79890390045013,1.9533650083560383,-1.5670109524204556e-14,36.96927965801747,-54.29654025269443,58.71707806350041,176.62504512624707,15.182986663490187,10.707943341445066,36.96927965801746,5.624883325895236,-54.29654025269442,8.738855767805505,2.4664059223163417e-10,7.4456605872555e-10,2.9016220720481286e-10,2.0431373299921135e-10,2.6507435552584855e-10,7.061808738335473e-11,2.1629714715761444e-10,8.195571869780899e-11,5.880809428995181e-11,8.08354637789707e-11,3.4743646775341274e-11,1.634561184068528e-10,4.7200693834947323e-11,1.684043211476396e-11,1.690073084749587e-11,3.3564710482976197e-11,1.0654426991599058e-10,3.9572681418743695e-11,2.7588312413351936e-11,2.9019624077675432e-11,4.5374538599760955e-11,1.697295297054534e-10,5.465321217208433e-11,2.8583723989944283e-11,3.239721724601752e-11,11.423352195457973,16.610111784772158,20.159087005221775,8.205667946526354,14.411849743054901,16.58416110223974,23.583481860354958,32.05125373679636,39.79275666196291,22.82505089564349,25.720877979658045,34.388174020049014,-63.80468378931961,86.33337906214139,107.35217749884004,20.02032527999327,25.7211190379748,32.59431528476104,-5.02910837731026,87.4088496855245,87.55340618398205,19.517742836365503,27.855805658333864,34.01305917293182,-11.15940210308437,91.89238010302185,92.56749848784166,3.091981838978364,10.637527205974527,11.077785733187849,-53.03319746381192,101.01258667649026,114.08796036528624,14.721260901093165,26.091770155675878,29.95823747109754,-26.63369348669538,96.25262111683094,99.86951837574591,21.56126594765807,26.24765950441327,33.968041137593666,13.762882018122838,82.87676033683404,84.01175111479226,0.947073500027343,22.6236313162831,22.643445898307075,P016,25,453,5,Khong_du
