window,summary_feature_index,node,source_feature,statistic,raw_icc1,raw_icck,raw_effective_repeats,raw_n_conditions,subject_centered_icc1,subject_centered_icck,subject_centered_effective_repeats,subject_centered_n_conditions
6:8,230,lid_cheek_gap_R,velocity,quantile_10,0.25086479722853666,0.626079130078269,5.0,140,-0.04833576106761576,-0.29960543155486163,5.0,140
6:8,231,lid_cheek_gap_R,velocity,quantile_90,0.22665797198728643,0.5943936357612517,5.0,140,-0.036848438763051834,-0.21609294431867646,5.0,140
6:8,232,lid_cheek_gap_R,velocity,late_minus_early,-0.028567080416707687,-0.16126260985983468,5.0,140,-0.07233140865099927,-0.5088927656106933,5.0,140
6:8,233,lid_cheek_gap_R,velocity,slope_per_second,-0.03564811344746003,-0.20788313331873973,5.0,140,-0.07784450286260783,-0.5652194103369412,5.0,140
6:8,234,lid_cheek_gap_R,acceleration,mean,0.015480630054653896,0.07288964006275588,5.0,140,-0.028894022478589267,-0.16334939698651593,5.0,140
6:8,235,lid_cheek_gap_R,acceleration,std,0.29960033308144784,0.6814050025262828,5.0,140,-0.020972919908081946,-0.11446746766618517,5.0,140
6:8,236,lid_cheek_gap_R,acceleration,quantile_10,0.2924107490143649,0.6738683496448852,5.0,140,-0.013907036794436103,-0.07363114832825078,5.0,140
6:8,237,lid_cheek_gap_R,acceleration,quantile_90,0.26468504523749664,0.6428325625707665,5.0,140,-0.04324112431171194,-0.2614224187943855,5.0,140
6:8,238,lid_cheek_gap_R,acceleration,late_minus_early,-0.008653049885065468,-0.04481644516817336,5.0,140,-0.04222269521074053,-0.25401411894796083,5.0,140
6:8,239,lid_cheek_gap_R,acceleration,slope_per_second,0.042418659290053964,0.18132674652602424,5.0,140,0.013902203977839714,0.06584922259216479,5.0,140
6:8,240,lid_cheek_gap_R,abs_velocity,mean,0.3010075567949672,0.6828571429805583,5.0,140,-0.029405135724871467,-0.1666240951568405,5.0,140
6:8,241,lid_cheek_gap_R,abs_velocity,std,0.2570186189937695,0.6336518260016005,5.0,140,-0.036848589208657585,-0.2160939791100497,5.0,140
6:8,242,lid_cheek_gap_R,abs_velocity,quantile_10,0.23832732445683646,0.6100603850141053,5.0,140,0.01961998230480385,0.09096127694749072,5.0,140
6:8,243,lid_cheek_gap_R,abs_velocity,quantile_90,0.2611807336841955,0.6386702306878007,5.0,140,-0.04152654149362448,-0.24899177688580035,5.0,140
6:8,244,lid_cheek_gap_R,abs_velocity,late_minus_early,-0.06371140318727002,-0.4275047176620604,5.0,140,-0.09930685035097385,-0.8237505369542822,5.0,140
6:8,245,lid_cheek_gap_R,abs_velocity,slope_per_second,-0.061410307194984096,-0.4070364761296672,5.0,140,-0.09095401362146417,-0.7148405289287683,5.0,140
6:8,246,lid_cheek_gap_R,baseline_robust_z,mean,0.11235133849992397,0.3875773543608269,5.0,140,-0.015273240174397039,-0.08133520963771203,5.0,140
6:8,247,lid_cheek_gap_R,baseline_robust_z,std,0.10672430922369958,0.37397335443704455,5.0,140,-0.005043552564177989,-0.025736986191695302,5.0,140
6:8,248,lid_cheek_gap_R,baseline_robust_z,quantile_10,0.12049193906909901,0.40652685781723086,5.0,140,-0.005159532689884013,-0.026341298614604255,5.0,140
6:8,249,lid_cheek_gap_R,baseline_robust_z,quantile_90,0.09315396969339104,0.33933007454578024,5.0,140,-0.033620530313097974,-0.19422204404226984,5.0,140
6:8,250,lid_cheek_gap_R,baseline_robust_z,late_minus_early,-0.022927150917715185,-0.12621032749167996,5.0,140,-0.06160146053796294,-0.4087177421456062,5.0,140
6:8,251,lid_cheek_gap_R,baseline_robust_z,slope_per_second,-0.009460383883723092,-0.0491622961971363,5.0,140,-0.05660304710931197,-0.3658475887499194,5.0,140
6:8,252,lid_cheek_gap_L,value,mean,0.6426640952675644,0.89992430897948,5.0,140,0.045361027115866634,0.19197280172170464,5.0,140
6:8,253,lid_cheek_gap_L,value,std,0.1722838867777415,0.5099764997320949,5.0,140,-0.02983370295074796,-0.16938164100608258,5.0,140
6:8,254,lid_cheek_gap_L,value,quantile_10,0.5740709800175333,0.8707850930591549,5.0,140,0.011609365195230153,0.05547089831133568,5.0,140
6:8,255,lid_cheek_gap_L,value,quantile_90,0.6625666273786941,0.9075592503337078,5.0,140,0.05481091346493673,0.2247742413561981,5.0,140
6:8,256,lid_cheek_gap_L,value,late_minus_early,-0.01620343757160912,-0.0866321418678474,5.0,140,-0.04437593433644497,-0.2697637445381363,5.0,140
6:8,257,lid_cheek_gap_L,value,slope_per_second,-0.016371758717653315,-0.08759513954622655,5.0,140,-0.05008259909863557,-0.31314557207644844,5.0,140
6:8,258,lid_cheek_gap_L,delta,mean,0.18256636933067635,0.5275675083489705,5.0,140,-0.004760782519289583,-0.02426601344697269,5.0,140
6:8,259,lid_cheek_gap_L,delta,std,0.17228389362536642,0.5099765117320869,5.0,140,-0.029833698495884423,-0.1693816122861946,5.0,140
6:8,260,lid_cheek_gap_L,delta,quantile_10,0.15905962296645154,0.4860526865648892,5.0,140,-0.009645035146126026,-0.05016036985126256,5.0,140
6:8,261,lid_cheek_gap_L,delta,quantile_90,0.19455770851572415,0.5470541416470641,5.0,140,-0.010494849946149656,-0.05477361313415386,5.0,140
6:8,262,lid_cheek_gap_L,delta,late_minus_early,-0.01620343359583472,-0.08663211913805316,5.0,140,-0.04437592990656546,-0.2697637117969778,5.0,140
6:8,263,lid_cheek_gap_L,delta,slope_per_second,-0.016371752268197214,-0.08759510262106354,5.0,140,-0.05008259137936403,-0.31314551171979815,5.0,140
6:8,264,lid_cheek_gap_L,velocity,mean,-0.04070920435155653,-0.2431378087210407,5.0,140,-0.07356556600665283,-0.5211962054515019,5.0,140
6:8,265,lid_cheek_gap_L,velocity,std,0.28351562801848973,0.6642627064915709,5.0,140,-0.019960092356793097,-0.10845994376197163,5.0,140
6:8,266,lid_cheek_gap_L,velocity,quantile_10,0.22730345904445157,0.5952802528906528,5.0,140,-0.04950154827951801,-0.3086155270448727,5.0,140
6:8,267,lid_cheek_gap_L,velocity,quantile_90,0.22002485279776302,0.5851415395592731,5.0,140,-0.035306869605848425,-0.2055659020215803,5.0,140
6:8,268,lid_cheek_gap_L,velocity,late_minus_early,-0.036602175593813305,-0.2144010587717135,5.0,140,-0.07783177229148865,-0.565085188244353,5.0,140
6:8,269,lid_cheek_gap_L,velocity,slope_per_second,-0.028485999274771752,-0.16074604303514503,5.0,140,-0.07137059844398262,-0.4994320491355473,5.0,140
6:8,270,lid_cheek_gap_L,acceleration,mean,0.006197348350723682,0.030237180393450865,5.0,140,-0.03481662876833786,-0.20224976359148455,5.0,140
6:8,271,lid_cheek_gap_L,acceleration,std,0.29438209339368554,0.6759546671495555,5.0,140,-0.01011871083620535,-0.052727699560678,5.0,140
6:8,272,lid_cheek_gap_L,acceleration,quantile_10,0.27436856253599723,0.6540451271741767,5.0,140,-0.015552583930647158,-0.08292149360928809,5.0,140
6:8,273,lid_cheek_gap_L,acceleration,quantile_90,0.2715982921643487,0.6508799401867378,5.0,140,-0.03037935829291418,-0.1729081454774637,5.0,140
6:8,274,lid_cheek_gap_L,acceleration,late_minus_early,-0.03174237758281673,-0.18179420970086171,5.0,140,-0.06572199806981503,-0.4458074036335213,5.0,140
6:8,275,lid_cheek_gap_L,acceleration,slope_per_second,0.011784573365584625,0.05627037727089134,5.0,140,-0.011104791625401846,-0.05810493071918926,5.0,140
6:8,276,lid_cheek_gap_L,abs_velocity,mean,0.29430278573424745,0.6758710258510854,5.0,140,-0.017276219369126867,-0.09279358625434668,5.0,140
6:8,277,lid_cheek_gap_L,abs_velocity,std,0.24645814664753682,0.6205410977536822,5.0,140,-0.027545426049181202,-0.1547811849851594,5.0,140
6:8,278,lid_cheek_gap_L,abs_velocity,quantile_10,0.21934217055179617,0.584174468847323,5.0,140,0.014514853428565991,0.06859186374804953,5.0,140
6:8,279,lid_cheek_gap_L,abs_velocity,quantile_90,0.24441854409122168,0.6179444192887256,5.0,140,-0.03429714182761209,-0.19875224486016144,5.0,140
6:8,280,lid_cheek_gap_L,abs_velocity,late_minus_early,-0.08902779104951254,-0.6913288917226706,5.0,140,-0.11964329994550431,-1.1472684171151866,5.0,140
6:8,281,lid_cheek_gap_L,abs_velocity,slope_per_second,-0.08580909231098079,-0.6532722603122524,5.0,140,-0.1151766815513916,-1.0678483039572857,5.0,140
6:8,282,lid_cheek_gap_L,baseline_robust_z,mean,0.11236576136400386,0.38761168046423866,5.0,140,-0.02841781118158866,-0.16031191029571715,5.0,140
6:8,283,lid_cheek_gap_L,baseline_robust_z,std,0.0978849873252419,0.35171461435373763,5.0,140,-0.025370161501924945,-0.1411776017355679,5.0,140
6:8,284,lid_cheek_gap_L,baseline_robust_z,quantile_10,0.10925952120622007,0.3801552734057657,5.0,140,-0.022389397858816676,-0.12295889145867249,5.0,140
6:8,285,lid_cheek_gap_L,baseline_robust_z,quantile_90,0.10137588463894573,0.3606390231614569,5.0,140,-0.04357671250341954,-0.26387958107767645,5.0,140
6:8,286,lid_cheek_gap_L,baseline_robust_z,late_minus_early,-0.04426449454804166,-0.2689405412230726,5.0,140,-0.08621287724846935,-0.6579644037344174,5.0,140
6:8,287,lid_cheek_gap_L,baseline_robust_z,slope_per_second,-0.025242670121522478,-0.14038846995096202,5.0,140,-0.07805228239513834,-0.5674128994147484,5.0,140
6:8,288,alar_extent_R,value,mean,0.7323966634330146,0.9319003854227687,5.0,140,0.06713338568031972,0.26461021100121673,5.0,140
6:8,289,alar_extent_R,value,std,0.2359277340079924,0.6069002587638678,5.0,140,0.02157907685068208,0.09932225404162189,5.0,140
6:8,290,alar_extent_R,value,quantile_10,0.701568797351808,0.9215949483950298,5.0,140,0.05063056730129889,0.2105182107553112,5.0,140
6:8,291,alar_extent_R,value,quantile_90,0.7138028857624935,0.9257635771625939,5.0,140,0.07385202035126216,0.2850531095620442,5.0,140
6:8,292,alar_extent_R,value,late_minus_early,-0.02208898548760062,-0.12114917709691736,5.0,140,-0.052689429009788,-0.3337975554563785,5.0,140
6:8,293,alar_extent_R,value,slope_per_second,-0.020065012357289504,-0.10907981296689372,5.0,140,-0.0551391384053478,-0.35370839707185364,5.0,140
6:8,294,alar_extent_R,delta,mean,0.22096040125375185,0.5864622605890255,5.0,140,0.03699070504712757,0.16111456049183379,5.0,140
6:8,295,alar_extent_R,delta,std,0.2359277093881914,0.6069002261808573,5.0,140,0.021579048161292268,0.09932213248496048,5.0,140
6:8,296,alar_extent_R,delta,quantile_10,0.20425179659434387,0.5620555552165072,5.0,140,0.028488825446587877,0.12787239039530074,5.0,140
6:8,297,alar_extent_R,delta,quantile_90,0.23650149363902528,0.6076587038561716,5.0,140,0.047544483898320875,0.19973687327105738,5.0,140
6:8,298,alar_extent_R,delta,late_minus_early,-0.022088991495800497,-0.12114921324321136,5.0,140,-0.05268943756558774,-0.3337976241331617,5.0,140
6:8,299,alar_extent_R,delta,slope_per_second,-0.020065018861161313,-0.10907985140941709,5.0,140,-0.05513914584137253,-0.35370845827047326,5.0,140
6:8,300,alar_extent_R,velocity,mean,0.00800543710230821,0.038785215111250604,5.0,140,-0.02469129225086696,-0.13698589647031723,5.0,140
6:8,301,alar_extent_R,velocity,std,0.2740187645681253,0.6536473097341282,5.0,140,0.015440330366316365,0.07271092878486193,5.0,140
6:8,302,alar_extent_R,velocity,quantile_10,0.20462428088388077,0.5626192041647284,5.0,140,-0.02457881316022253,-0.136293827927166,5.0,140
6:8,303,alar_extent_R,velocity,quantile_90,0.25732905334202244,0.6340289690854268,5.0,140,0.028164970347926324,0.12656594714594105,5.0,140
6:8,304,alar_extent_R,velocity,late_minus_early,0.011812026838670563,0.0563955511388194,5.0,140,-0.02092884272510402,-0.11420492094072565,5.0,140
6:8,305,alar_extent_R,velocity,slope_per_second,0.006788802879428233,0.033046626270810495,5.0,140,-0.020849123593907164,-0.11373032868614863,5.0,140
6:8,306,alar_extent_R,acceleration,mean,-0.014970913405279564,-0.07962266299774587,5.0,140,-0.051616681800846324,-0.3252332546746018,5.0,140
6:8,307,alar_extent_R,acceleration,std,0.2708567647644662,0.6500269917943488,5.0,140,0.006036108003113229,0.029469027094411987,5.0,140
6:8,308,alar_extent_R,acceleration,quantile_10,0.2588498236991411,0.6358698864662151,5.0,140,0.006119345800689293,0.029865694943693042,5.0,140
6:8,309,alar_extent_R,acceleration,quantile_90,0.2759825106473189,0.6558737815913102,5.0,140,0.04735236934538173,0.19905831526425827,5.0,140
6:8,310,alar_extent_R,acceleration,late_minus_early,-0.005202064108325834,-0.026563051325256097,5.0,140,-0.052766847778006096,-0.334419234187712,5.0,140
6:8,311,alar_extent_R,acceleration,slope_per_second,-0.01890887893864541,-0.10228042758523548,5.0,140,-0.06869995922406925,-0.47366205028171876,5.0,140
6:8,312,alar_extent_R,abs_velocity,mean,0.2854392579958686,0.666367038215171,5.0,140,0.028569596575150676,0.12819775078829967,5.0,140
6:8,313,alar_extent_R,abs_velocity,std,0.24143894667451918,0.6141122623377075,5.0,140,-0.006158151279897963,-0.031568367531154905,5.0,140
6:8,314,alar_extent_R,abs_velocity,quantile_10,0.20470505868332897,0.5627413165252799,5.0,140,0.038953066815582554,0.16850948860340104,5.0,140
6:8,315,alar_extent_R,abs_velocity,quantile_90,0.2591144722089758,0.6361891243356202,5.0,140,0.007447701286035592,0.03616123414984813,5.0,140
6:8,316,alar_extent_R,abs_velocity,late_minus_early,0.012921594360314094,0.061432736210543196,5.0,140,-0.02831400729074325,-0.15965153540326144,5.0,140
6:8,317,alar_extent_R,abs_velocity,slope_per_second,-0.005728165279814076,-0.029312452694227442,5.0,140,-0.04383960802760856,-0.26581007879461804,5.0,140
6:8,318,alar_extent_R,baseline_robust_z,mean,0.19454636671996692,0.5470362072560743,5.0,140,0.019847427511124276,0.09193819121319065,5.0,140
6:8,319,alar_extent_R,baseline_robust_z,std,0.19213508260988071,0.5432024345244384,5.0,140,0.026474239643665607,0.11969577924234003,5.0,140
6:8,320,alar_extent_R,baseline_robust_z,quantile_10,0.18011899931150877,0.5234568793747345,5.0,140,0.008801068076816042,0.04250884734662181,5.0,140
6:8,321,alar_extent_R,baseline_robust_z,quantile_90,0.20652994746222114,0.5654884980993278,5.0,140,0.03515448639763826,0.1541028112591946,5.0,140
6:8,322,alar_extent_R,baseline_robust_z,late_minus_early,-0.026425849251856377,-0.14774655949395235,5.0,140,-0.06129123214609741,-0.4059908877256619,5.0,140
6:8,323,alar_extent_R,baseline_robust_z,slope_per_second,-0.02110899541659017,-0.11527864242092721,5.0,140,-0.06057589798694256,-0.39973726510504276,5.0,140
6:8,324,alar_extent_L,value,mean,0.8617548398432705,0.9689128494875231,5.0,140,0.11282622691614697,0.38870614410621945,5.0,140
6:8,325,alar_extent_L,value,std,0.1495405519554716,0.4678516086276323,5.0,140,-0.04308228711026978,-0.2602621986090494,5.0,140
6:8,326,alar_extent_L,value,quantile_10,0.8365515389902529,0.9623928421376031,5.0,140,0.0594989292573889,0.24030345355374294,5.0,140
6:8,327,alar_extent_L,value,quantile_90,0.8559251904029755,0.9674311583533678,5.0,140,0.12075992666278294,0.40713652547938944,5.0,140
6:8,328,alar_extent_L,value,late_minus_early,0.0051599471200733426,0.02527800296594537,5.0,140,-0.027899682614308745,-0.15702185246013842,5.0,140
6:8,329,alar_extent_L,value,slope_per_second,0.018363819250916794,0.08553602392349159,5.0,140,-0.01668299217513265,-0.089379425929245,5.0,140
6:8,330,alar_extent_L,delta,mean,0.2258030236040138,0.593215607095264,5.0,140,-0.0003756948504364232,-0.0018813014332244402,5.0,140
6:8,331,alar_extent_L,delta,std,0.14954053598267592,0.46785157735897415,5.0,140,-0.043082298341994195,-0.26026228058777173,5.0,140
6:8,332,alar_extent_L,delta,quantile_10,0.22376333673008184,0.5903879621481954,5.0,140,-0.007431688408226832,-0.03829688407906041,5.0,140
6:8,333,alar_extent_L,delta,quantile_90,0.23247089331894275,0.602292533441145,5.0,140,0.010837765998390687,0.05193729307615655,5.0,140
6:8,334,alar_extent_L,delta,late_minus_early,0.0051599450687174675,0.025277993119804894,5.0,140,-0.027899682633098142,-0.15702185257917065,5.0,140
6:8,335,alar_extent_L,delta,slope_per_second,0.018363818599526387,0.08553602109702761,5.0,140,-0.016682988789620226,-0.08937940649437542,5.0,140
6:8,336,alar_extent_L,velocity,mean,0.021300222043663816,0.09813953469708044,5.0,140,-0.007422156425382281,-0.03824626105588247,5.0,140
6:8,337,alar_extent_L,velocity,std,0.28045593570207816,0.6608841489606585,5.0,140,0.024320265032238348,0.11082058150798763,5.0,140
6:8,338,alar_extent_L,velocity,quantile_10,0.24197859180573283,0.6148097596014979,5.0,140,0.02010917103912263,0.09306038629566754,5.0,140
6:8,339,alar_extent_L,velocity,quantile_90,0.20692067925493446,0.5660738522284222,5.0,140,0.012096128051456516,0.057689368312042175,5.0,140
6:8,340,alar_extent_L,velocity,late_minus_early,-0.01924848842763331,-0.10427065188258114,5.0,140,-0.05360024377220699,-0.3411425044619142,5.0,140
6:8,341,alar_extent_L,velocity,slope_per_second,-0.02740392683603856,-0.1538881978381374,5.0,140,-0.05838057376904773,-0.3808367379378047,5.0,140
6:8,342,alar_extent_L,acceleration,mean,0.02432154256510894,0.11082588673899142,5.0,140,-0.009799494148949114,-0.05099642751702723,5.0,140
6:8,343,alar_extent_L,acceleration,std,0.3340248282714409,0.7149200087521667,5.0,140,0.06544038711252827,0.25932153025629956,5.0,140
6:8,344,alar_extent_L,acceleration,quantile_10,0.33600401579791705,0.7167272039518492,5.0,140,0.07081516730153943,0.2759188721389967,5.0,140
6:8,345,alar_extent_L,acceleration,quantile_90,0.3283418002141992,0.7096620892969174,5.0,140,0.09748177859493141,0.35067226758301645,5.0,140
6:8,346,alar_extent_L,acceleration,late_minus_early,-0.028067131411522575,-0.1580834532872106,5.0,140,-0.08645656495286567,-0.6608073638659687,5.0,140
6:8,347,alar_extent_L,acceleration,slope_per_second,0.0023397684788962966,0.011590367290302758,5.0,140,-0.06485118962533536,-0.43783153058142366,5.0,140
6:8,348,alar_extent_L,abs_velocity,mean,0.2835233037907673,0.6642711334638277,5.0,140,0.02589384472746167,0.11731797040017594,5.0,140
6:8,349,alar_extent_L,abs_velocity,std,0.256741526535656,0.6333147992894728,5.0,140,0.01640761235875365,0.07698547074857322,5.0,140
6:8,350,alar_extent_L,abs_velocity,quantile_10,0.1313854763371896,0.4306190340512253,5.0,140,-0.04689083603564239,-0.28858148938488426,5.0,140
6:8,351,alar_extent_L,abs_velocity,quantile_90,0.28635601995504956,0.6673646078845359,5.0,140,0.028458311212369396,0.1277494245389274,5.0,140
6:8,352,alar_extent_L,abs_velocity,late_minus_early,-0.014570175003458391,-0.07735943716812654,5.0,140,-0.06940621415176329,-0.48040284045327913,5.0,140
6:8,353,alar_extent_L,abs_velocity,slope_per_second,-0.025996195483641748,-0.14506559129525481,5.0,140,-0.0752437433804222,-0.53820493208591,5.0,140
6:8,354,alar_extent_L,baseline_robust_z,mean,0.20642118455421896,0.5653253823982448,5.0,140,-0.013092991664589384,-0.06908296928711187,5.0,140
6:8,355,alar_extent_L,baseline_robust_z,std,0.14103107878441587,0.4508307856975015,5.0,140,-0.03882197525370498,-0.2297941233489192,5.0,140
6:8,356,alar_extent_L,baseline_robust_z,quantile_10,0.20044401610256818,0.5562400901584131,5.0,140,-0.02733676538539725,-0.1534647459464579,5.0,140
6:8,357,alar_extent_L,baseline_robust_z,quantile_90,0.21634036436881862,0.5798885880853101,5.0,140,0.004414764750258808,0.02169078490094941,5.0,140
6:8,358,alar_extent_L,baseline_robust_z,late_minus_early,0.004370337242865896,0.021476252352358685,5.0,140,-0.02963812153165192,-0.16812187376541304,5.0,140
6:8,359,alar_extent_L,baseline_robust_z,slope_per_second,0.016430991744769745,0.07708840306625243,5.0,140,-0.019614226719761374,-0.1064205616979594,5.0,140
6:8,360,nose_upperlip_R,value,mean,0.7987611376612356,0.9520293861222937,5.0,140,0.11120485606899218,0.38483998138632247,5.0,140
6:8,361,nose_upperlip_R,value,std,0.1292369168493438,0.425976846884492,5.0,140,-0.013435356849560034,-0.07099199541526588,5.0,140
6:8,362,nose_upperlip_R,value,quantile_10,0.7139953684527169,0.9258283180327045,5.0,140,0.062410169226808684,0.24971245886965318,5.0,140
6:8,363,nose_upperlip_R,value,quantile_90,0.8138611816775729,0.9562586685349046,5.0,140,0.12933658714840812,0.42619335812250453,5.0,140
6:8,364,nose_upperlip_R,value,late_minus_early,0.04225510422533347,0.18072868366720676,5.0,140,0.005228479946739238,0.025606859919347115,5.0,140
6:8,365,nose_upperlip_R,value,slope_per_second,0.03706013794640922,0.16137793552394897,5.0,140,-0.007321670909093798,-0.03771283851612032,5.0,140
6:8,366,nose_upperlip_R,delta,mean,0.1689426213979053,0.5040744626143152,5.0,140,0.012588891478686281,0.05992680901215928,5.0,140
6:8,367,nose_upperlip_R,delta,std,0.12923690826123055,0.42597682822385,5.0,140,-0.013435358216243108,-0.07099200304691103,5.0,140
6:8,368,nose_upperlip_R,delta,quantile_10,0.14043965892469198,0.44962024129245787,5.0,140,0.0050155194684325475,0.02458438352539854,5.0,140
6:8,369,nose_upperlip_R,delta,quantile_90,0.18680279109057646,0.5345741685400557,5.0,140,0.01444576987456603,0.06828323384326614,5.0,140
6:8,370,nose_upperlip_R,delta,late_minus_early,0.042255103963097715,0.180728682707767,5.0,140,0.005228480681436959,0.0256068634438709,5.0,140
6:8,371,nose_upperlip_R,delta,slope_per_second,0.03706014000184293,0.16137794331879812,5.0,140,-0.007321665447613734,-0.037712809536120884,5.0,140
6:8,372,nose_upperlip_R,velocity,mean,-0.01110851893089229,-0.05812534043270657,5.0,140,-0.045747818380311354,-0.27997141828264777,5.0,140
6:8,373,nose_upperlip_R,velocity,std,0.2314941679559068,0.6009786394160076,5.0,140,-0.007953775066942875,-0.041075702942395896,5.0,140
6:8,374,nose_upperlip_R,velocity,quantile_10,0.17905931049433885,0.5216624663383846,5.0,140,-0.03928807265478933,-0.23306744633410947,5.0,140
6:8,375,nose_upperlip_R,velocity,quantile_90,0.17233734067620685,0.5100701621607637,5.0,140,-0.007276609805298023,-0.03747377724629798,5.0,140
6:8,376,nose_upperlip_R,velocity,late_minus_early,-0.04146305143036804,-0.24853540172836106,5.0,140,-0.08875289147535056,-0.6880192479682753,5.0,140
6:8,377,nose_upperlip_R,velocity,slope_per_second,-0.004728865405659493,-0.024100193309949978,5.0,140,-0.05046597158355791,-0.31614890442541294,5.0,140
6:8,378,nose_upperlip_R,acceleration,mean,-0.019067043114676156,-0.10320659387382516,5.0,140,-0.05637729575747209,-0.3639636166250874,5.0,140
6:8,379,nose_upperlip_R,acceleration,std,0.24871036113357697,0.6233837827437908,5.0,140,-0.010686467298889831,-0.055818339952784124,5.0,140
6:8,380,nose_upperlip_R,acceleration,quantile_10,0.2411197478965725,0.6136989729319314,5.0,140,-0.020787727068949834,-0.11336504151330411,5.0,140
6:8,381,nose_upperlip_R,acceleration,quantile_90,0.23770610760083624,0.6092452603530525,5.0,140,-0.015235694018391909,-0.08112228749323536,5.0,140
6:8,382,nose_upperlip_R,acceleration,late_minus_early,0.01296383979548133,0.06162368087169268,5.0,140,-0.03122851198250015,-0.1784311124446101,5.0,140
6:8,383,nose_upperlip_R,acceleration,slope_per_second,0.00817101609671215,0.03956203246713046,5.0,140,-0.04525252314000082,-0.276270334523727,5.0,140
6:8,384,nose_upperlip_R,abs_velocity,mean,0.2463409091700755,0.6203924173356439,5.0,140,-0.0008714636429915701,-0.004372560324355704,5.0,140
6:8,385,nose_upperlip_R,abs_velocity,std,0.19459272096041919,0.5471094998475673,5.0,140,-0.016723868528511012,-0.08961412180823031,5.0,140
6:8,386,nose_upperlip_R,abs_velocity,quantile_10,0.18987226290929715,0.5395664802023711,5.0,140,0.021073579086462447,0.09717647122545994,5.0,140
6:8,387,nose_upperlip_R,abs_velocity,quantile_90,0.21398853936640105,0.5764919852832271,5.0,140,-0.011291255491617736,-0.05912673787292511,5.0,140
6:8,388,nose_upperlip_R,abs_velocity,late_minus_early,-0.045920249596007316,-0.281264122880298,5.0,140,-0.07025107387338089,-0.48853611664899804,5.0,140
6:8,389,nose_upperlip_R,abs_velocity,slope_per_second,-0.07231218245406362,-0.5087024497006475,5.0,140,-0.09842503582403814,-0.8116861214443162,5.0,140
6:8,390,nose_upperlip_R,baseline_robust_z,mean,0.09462797470499032,0.3432250921663937,5.0,140,-0.007152923120578349,-0.03681804210129486,5.0,140
6:8,391,nose_upperlip_R,baseline_robust_z,std,0.09949830562925718,0.3558611874030212,5.0,140,0.013090463575185363,0.06219563889401678,5.0,140
6:8,392,nose_upperlip_R,baseline_robust_z,quantile_10,0.09495731015177977,0.3440908025329241,5.0,140,-0.005019250707997895,-0.025610434301999246,5.0,140
6:8,393,nose_upperlip_R,baseline_robust_z,quantile_90,0.08564918710675588,0.31896839913809505,5.0,140,-0.013012558189852988,-0.06863527287807447,5.0,140
6:8,394,nose_upperlip_R,baseline_robust_z,late_minus_early,0.007639458122196611,0.03706467449646857,5.0,140,-0.032793400454848534,-0.18872239910942287,5.0,140
6:8,395,nose_upperlip_R,baseline_robust_z,slope_per_second,0.015249095654353992,0.0718621472428368,5.0,140,-0.03138963678686019,-0.17948392476398783,5.0,140
6:8,396,nose_upperlip_L,value,mean,0.7413196998268896,0.9347636538902933,5.0,140,0.10827137190600597,0.3777561521661694,5.0,140
6:8,397,nose_upperlip_L,value,std,0.12893115299423538,0.4253119332345999,5.0,140,-0.028481568846811925,-0.16071782773639656,5.0,140
6:8,398,nose_upperlip_L,value,quantile_10,0.637750037399603,0.8979864975107466,5.0,140,0.05094926110044535,0.21161898235829377,5.0,140
6:8,399,nose_upperlip_L,value,quantile_90,0.7629806385664024,0.9415044689874247,5.0,140,0.130408341378262,0.4285143331300845,5.0,140
6:8,400,nose_upperlip_L,value,late_minus_early,0.06074202541392376,0.2443426558292702,5.0,140,0.02147222367797216,0.0988693400519085,5.0,140
6:8,401,nose_upperlip_L,value,slope_per_second,0.051627258767136704,0.21395305491518157,5.0,140,0.0052090761945824135,0.025513768320149732,5.0,140
6:8,402,nose_upperlip_L,delta,mean,0.1605094022545337,0.48875068808719657,5.0,140,0.021483999332171072,0.09891927049577505,5.0,140
6:8,403,nose_upperlip_L,delta,std,0.128931140849176,0.425311906802659,5.0,140,-0.028481575408648298,-0.16071786952479214,5.0,140
6:8,404,nose_upperlip_L,delta,quantile_10,0.14522605830534713,0.4593132691201093,5.0,140,0.02060062978212514,0.0951615938528663,5.0,140
6:8,405,nose_upperlip_L,delta,quantile_90,0.16820667460563435,0.5027618066003249,5.0,140,0.01789613393685081,0.08350313642949647,5.0,140
6:8,406,nose_upperlip_L,delta,late_minus_early,0.060742023568174375,0.24434264985585402,5.0,140,0.021472221086680655,0.09886932906398832,5.0,140
6:8,407,nose_upperlip_L,delta,slope_per_second,0.05162725604404896,0.21395304556176048,5.0,140,0.005209071854576079,0.025513747496916598,5.0,140
6:8,408,nose_upperlip_L,velocity,mean,0.030689007953869977,0.1366681945330826,5.0,140,-0.006030338686896786,-0.030896970213632594,5.0,140
6:8,409,nose_upperlip_L,velocity,std,0.21615721968465249,0.5796253135124647,5.0,140,-0.04116104182620261,-0.24636831524477865,5.0,140
6:8,410,nose_upperlip_L,velocity,quantile_10,0.17018822826329225,0.5062856858422369,5.0,140,-0.06547451921048451,-0.4435330484599169,5.0,140
6:8,411,nose_upperlip_L,velocity,quantile_90,0.1636228903345249,0.4944808851191479,5.0,140,-0.03771304513784135,-0.2220640757361247,5.0,140
6:8,412,nose_upperlip_L,velocity,late_minus_early,-0.024573390116299144,-0.13626047812732006,5.0,140,-0.08341203216710989,-0.62588578013917,5.0,140
