fold,experiment,C,balanced_accuracy,macro_f1,negative_log_likelihood,code_C,face_C,alpha_face
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,1.0522401136648591,0.001,0.1,0.9
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.1270829483443445,0.001,0.1,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.691731411369999,0.001,1.0,0.0
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.6830562502242428,0.001,1.0,0.1
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,0.7701574760294266,0.001,1.0,0.25
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.053482896171552,0.001,1.0,0.5
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.4072888379932291,0.001,1.0,0.75
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.6346098545919343,0.001,1.0,0.9
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.7898434618348047,0.001,1.0,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.691731411369999,0.001,10.0,0.0
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,1.3292112958355002,0.001,10.0,0.1
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,2.4700741628119327,0.001,10.0,0.25
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,4.541974068608337,0.001,10.0,0.5
1,fusion_trial_delta,,0.5073529411764706,0.5059207839934666,6.683080255875565,0.001,10.0,0.75
1,fusion_trial_delta,,0.5073529411764706,0.5059207839934666,7.980279298653455,0.001,10.0,0.9
1,fusion_trial_delta,,0.5073529411764706,0.5059207839934666,8.84787897516057,0.001,10.0,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.6817499780159035,0.01,0.001,0.0
1,fusion_trial_delta,,0.5921052631578947,0.585287356321839,0.6795409579395747,0.01,0.001,0.1
1,fusion_trial_delta,,0.5971362229102167,0.5944796294545799,0.6769180219744939,0.01,0.001,0.25
1,fusion_trial_delta,,0.5220588235294118,0.5217874835709231,0.6743784422101209,0.01,0.001,0.5
1,fusion_trial_delta,,0.4779411764705882,0.47291666666666665,0.67408651556358,0.01,0.001,0.75
1,fusion_trial_delta,,0.48452012383900933,0.47889251500157914,0.6749577250074882,0.01,0.001,0.9
1,fusion_trial_delta,,0.49109907120743035,0.48488718603661135,0.6759610398915255,0.01,0.001,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.6817499780159035,0.01,0.01,0.0
1,fusion_trial_delta,,0.5971362229102167,0.5944796294545799,0.6736211127649608,0.01,0.01,0.1
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.6682027585069151,0.01,0.01,0.25
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,0.6758302323221871,0.01,0.01,0.5
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.7008652822923839,0.01,0.01,0.75
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7225449978894437,0.01,0.01,0.9
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7392995604048774,0.01,0.01,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.6817499780159035,0.01,0.1,0.0
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.6685336549123964,0.01,0.1,0.1
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.686142438117184,0.01,0.1,0.25
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,0.7880366162787885,0.01,0.1,0.5
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,0.9431687861840606,0.01,0.1,0.75
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,1.0510137585442818,0.01,0.1,0.9
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.1270829483443445,0.01,0.1,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.6817499780159035,0.01,1.0,0.0
1,fusion_trial_delta,,0.5007739938080495,0.4995450409463148,0.6732861671056554,0.01,1.0,0.1
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.7614269372453056,0.01,1.0,0.25
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,1.0476365397860228,0.01,1.0,0.5
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,1.4043930364352004,0.01,1.0,0.75
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.6334521026467002,0.01,1.0,0.9
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,1.7898434618348047,0.01,1.0,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.6817499780159035,0.01,10.0,0.0
1,fusion_trial_delta,,0.5007739938080495,0.4995450409463148,1.3191881179464975,0.01,10.0,0.1
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,2.4610901386273336,0.01,10.0,0.25
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,4.535960969262287,0.01,10.0,0.5
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,6.680049137487691,0.01,10.0,0.75
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,7.979058705950319,0.01,10.0,0.9
1,fusion_trial_delta,,0.5073529411764706,0.5059207839934666,8.84787897516057,0.01,10.0,1.0
1,fusion_trial_delta,,0.5673374613003096,0.5528455284552846,0.6774890024933939,0.1,0.001,0.0
1,fusion_trial_delta,,0.5855263157894737,0.5778508771929824,0.6727106374222099,0.1,0.001,0.1
1,fusion_trial_delta,,0.5936532507739938,0.5828819068255688,0.6673922934694078,0.1,0.001,0.25
1,fusion_trial_delta,,0.5971362229102167,0.5944796294545799,0.6636461459217531,0.1,0.001,0.5
1,fusion_trial_delta,,0.5220588235294118,0.5217874835709231,0.6664869527342304,0.1,0.001,0.75
1,fusion_trial_delta,,0.4713622291021672,0.46695535622229095,0.6713805707239565,0.1,0.001,0.9
1,fusion_trial_delta,,0.49109907120743035,0.48488718603661135,0.6759610398915255,0.1,0.001,1.0
1,fusion_trial_delta,,0.5673374613003096,0.5528455284552846,0.6774890024933939,0.1,0.01,0.0
1,fusion_trial_delta,,0.614938080495356,0.6027446731672084,0.6663944102131604,0.1,0.01,0.1
1,fusion_trial_delta,,0.611842105263158,0.6077327327327327,0.6577612097478487,0.1,0.01,0.25
1,fusion_trial_delta,,0.5139318885448917,0.5123208578203938,0.6639987080120427,0.1,0.01,0.5
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.6927401291014644,0.1,0.01,0.75
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.7188259947268666,0.1,0.01,0.9
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7392995604048774,0.1,0.01,1.0
1,fusion_trial_delta,,0.5673374613003096,0.5528455284552846,0.6774890024933939,0.1,0.1,0.0
1,fusion_trial_delta,,0.6199690402476781,0.6131062569418733,0.6602380941275521,0.1,0.1,0.1
